locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEPDNJAG_00817	CDS	726				hypothetical protein
JEPDNJAG_00818	CDS	771				hypothetical protein
JEPDNJAG_00819	CDS	1101				hypothetical protein
JEPDNJAG_00820	CDS	1404	mgtE		COG2239	Magnesium transporter MgtE
JEPDNJAG_00821	CDS	243				hypothetical protein
JEPDNJAG_00822	CDS	975	kimA		COG0531	Potassium transporter KimA
JEPDNJAG_00823	CDS	204				hypothetical protein
JEPDNJAG_00824	CDS	1359	steT_1		COG0531	Serine/threonine exchanger SteT
JEPDNJAG_00825	CDS	921				hypothetical protein
JEPDNJAG_00826	CDS	162				hypothetical protein
JEPDNJAG_00827	CDS	864				hypothetical protein
JEPDNJAG_00828	CDS	549				hypothetical protein
JEPDNJAG_00829	CDS	402	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
JEPDNJAG_00830	CDS	588				hypothetical protein
JEPDNJAG_00831	CDS	198				hypothetical protein
JEPDNJAG_00832	CDS	516				hypothetical protein
JEPDNJAG_00833	CDS	183				hypothetical protein
JEPDNJAG_00834	CDS	558				hypothetical protein
JEPDNJAG_00835	CDS	981	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
JEPDNJAG_00836	CDS	972				hypothetical protein
JEPDNJAG_00837	CDS	621				hypothetical protein
JEPDNJAG_00838	CDS	1491			COG3119	Bifunctional sulfatase/alpha-L-rhamnosidase
JEPDNJAG_00839	CDS	396	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
JEPDNJAG_00840	CDS	753				hypothetical protein
JEPDNJAG_00841	CDS	561				hypothetical protein
JEPDNJAG_00842	CDS	2061	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
JEPDNJAG_00843	CDS	225				hypothetical protein
JEPDNJAG_00844	CDS	267				hypothetical protein
JEPDNJAG_00845	CDS	507	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
JEPDNJAG_00846	CDS	912				hypothetical protein
JEPDNJAG_00847	CDS	240				hypothetical protein
JEPDNJAG_00848	CDS	1467				hypothetical protein
JEPDNJAG_00849	CDS	474				hypothetical protein
JEPDNJAG_00850	CDS	1587	lutA			Lactate utilization protein A
JEPDNJAG_00851	CDS	945	yidC			Membrane protein insertase YidC
JEPDNJAG_00852	CDS	573	khpB			RNA-binding protein KhpB
JEPDNJAG_00853	CDS	678				hypothetical protein
JEPDNJAG_00854	CDS	795	spo0C		COG1475	Chromosome-partitioning protein Spo0J
JEPDNJAG_00855	CDS	1128	ald	1.4.1.1	COG0686	Alanine dehydrogenase
JEPDNJAG_00856	CDS	1422	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
JEPDNJAG_00857	CDS	1047	ycjS_1	1.1.1.-	COG0673	D-glucoside 3-dehydrogenase
JEPDNJAG_00858	CDS	858				hypothetical protein
JEPDNJAG_00859	CDS	147				hypothetical protein
JEPDNJAG_00860	CDS	468				hypothetical protein
JEPDNJAG_00861	CDS	927				hypothetical protein
JEPDNJAG_00862	CDS	294				hypothetical protein
JEPDNJAG_00863	CDS	378				hypothetical protein
JEPDNJAG_00864	CDS	243				hypothetical protein
JEPDNJAG_00865	CDS	468				hypothetical protein
JEPDNJAG_00866	CDS	1038				hypothetical protein
JEPDNJAG_00867	CDS	429				hypothetical protein
JEPDNJAG_00868	CDS	432				hypothetical protein
JEPDNJAG_00869	CDS	1335	iolG_6	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JEPDNJAG_00870	CDS	819				hypothetical protein
JEPDNJAG_00871	CDS	414	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
JEPDNJAG_00872	CDS	921				hypothetical protein
JEPDNJAG_00873	CDS	774				hypothetical protein
JEPDNJAG_00874	CDS	615				hypothetical protein
JEPDNJAG_00875	CDS	1107				hypothetical protein
JEPDNJAG_00876	CDS	312				hypothetical protein
JEPDNJAG_00877	CDS	1194				hypothetical protein
JEPDNJAG_00878	CDS	609				hypothetical protein
JEPDNJAG_00879	CDS	258				hypothetical protein
JEPDNJAG_00880	CDS	339	gdx			Guanidinium exporter
JEPDNJAG_00881	CDS	456				hypothetical protein
JEPDNJAG_00882	CDS	1404	metG	6.1.1.10		Methionine--tRNA ligase
JEPDNJAG_00883	CDS	405				hypothetical protein
JEPDNJAG_00884	CDS	915	pkwA	2.7.11.1		putative serine/threonine-protein kinase PkwA
JEPDNJAG_00885	CDS	1323				hypothetical protein
JEPDNJAG_00886	CDS	249				hypothetical protein
JEPDNJAG_00887	CDS	867				hypothetical protein
JEPDNJAG_00888	CDS	240				hypothetical protein
JEPDNJAG_00889	CDS	330				hypothetical protein
JEPDNJAG_00890	CDS	552				hypothetical protein
JEPDNJAG_00891	CDS	219				hypothetical protein
JEPDNJAG_00892	CDS	297				hypothetical protein
JEPDNJAG_00893	CDS	318				hypothetical protein
JEPDNJAG_00894	CDS	843				hypothetical protein
JEPDNJAG_00895	CDS	204				hypothetical protein
JEPDNJAG_00896	CDS	219				hypothetical protein
JEPDNJAG_00897	CDS	1962	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JEPDNJAG_00898	CDS	774				hypothetical protein
JEPDNJAG_00899	CDS	2424				hypothetical protein
JEPDNJAG_00900	CDS	927	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
JEPDNJAG_00901	CDS	288				hypothetical protein
JEPDNJAG_00902	CDS	369				hypothetical protein
JEPDNJAG_00903	CDS	1209				hypothetical protein
JEPDNJAG_00904	CDS	1860	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
JEPDNJAG_00905	CDS	126				hypothetical protein
JEPDNJAG_00906	CDS	204				hypothetical protein
JEPDNJAG_00907	CDS	402				hypothetical protein
JEPDNJAG_00908	CDS	429				hypothetical protein
JEPDNJAG_00909	CDS	237				hypothetical protein
JEPDNJAG_00910	CDS	987				hypothetical protein
JEPDNJAG_00911	CDS	651				hypothetical protein
JEPDNJAG_00912	CDS	336				hypothetical protein
JEPDNJAG_00913	CDS	189				hypothetical protein
JEPDNJAG_00914	CDS	1227				hypothetical protein
JEPDNJAG_00915	CDS	813	ecfA2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
JEPDNJAG_00916	CDS	945				hypothetical protein
JEPDNJAG_00917	CDS	1212				hypothetical protein
JEPDNJAG_00918	CDS	705				hypothetical protein
JEPDNJAG_00919	CDS	531				hypothetical protein
JEPDNJAG_00920	CDS	144				hypothetical protein
JEPDNJAG_00921	CDS	312				hypothetical protein
JEPDNJAG_00922	CDS	1143				hypothetical protein
JEPDNJAG_00923	CDS	513				hypothetical protein
JEPDNJAG_00924	CDS	1659	atsA_2	3.1.6.1		Arylsulfatase
JEPDNJAG_00925	CDS	669				hypothetical protein
JEPDNJAG_00926	CDS	681				hypothetical protein
JEPDNJAG_00927	CDS	402				hypothetical protein
JEPDNJAG_00928	CDS	567				hypothetical protein
JEPDNJAG_00929	CDS	420	slyA			Transcriptional regulator SlyA
JEPDNJAG_00930	CDS	531				hypothetical protein
JEPDNJAG_00931	CDS	246				hypothetical protein
JEPDNJAG_00932	CDS	498				hypothetical protein
JEPDNJAG_00933	CDS	726				hypothetical protein
JEPDNJAG_00934	CDS	126				hypothetical protein
JEPDNJAG_00935	CDS	1332				hypothetical protein
JEPDNJAG_00936	CDS	210				hypothetical protein
JEPDNJAG_00937	CDS	1050				hypothetical protein
JEPDNJAG_00938	CDS	741				hypothetical protein
JEPDNJAG_00939	CDS	270	rpsO		COG0184	Small ribosomal subunit protein uS15
JEPDNJAG_00940	CDS	192				hypothetical protein
JEPDNJAG_00941	CDS	363				hypothetical protein
JEPDNJAG_00942	CDS	1101	waaF_1	2.4.99.24	COG0859	Lipopolysaccharide heptosyltransferase 2
JEPDNJAG_00943	CDS	1026	waaF_2	2.4.99.24	COG0859	Lipopolysaccharide heptosyltransferase 2
JEPDNJAG_00944	CDS	855		7.6.2.-		Putative multidrug export ATP-binding/permease protein
JEPDNJAG_00945	tRNA	93				tRNA-SeC(tca)
JEPDNJAG_00946	CDS	1203		4.2.1.-		D-galactonate dehydratase family member
JEPDNJAG_00947	CDS	489				hypothetical protein
JEPDNJAG_00948	CDS	132				hypothetical protein
JEPDNJAG_00949	CDS	147				hypothetical protein
JEPDNJAG_00950	CDS	1119				hypothetical protein
JEPDNJAG_00951	CDS	723	lptB_1	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JEPDNJAG_00952	CDS	705				hypothetical protein
JEPDNJAG_00953	CDS	831				hypothetical protein
JEPDNJAG_00954	CDS	90				hypothetical protein
JEPDNJAG_00955	CDS	966	dan_3	3.5.1.81	COG3653	D-aminoacylase
JEPDNJAG_00956	CDS	486				hypothetical protein
JEPDNJAG_00957	CDS	1077	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
JEPDNJAG_00958	CDS	888	cckA_2			Sensor kinase CckA
JEPDNJAG_00959	CDS	243	mazE		COG2336	Antitoxin MazE
JEPDNJAG_00960	CDS	255	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
JEPDNJAG_00961	CDS	1254	XPB	5.6.2.4	COG1061	DNA 3'-5' helicase XPB
JEPDNJAG_00962	CDS	207				hypothetical protein
JEPDNJAG_00963	CDS	135				hypothetical protein
JEPDNJAG_00964	CDS	516				hypothetical protein
JEPDNJAG_00965	CDS	228				hypothetical protein
JEPDNJAG_00966	CDS	1029				hypothetical protein
JEPDNJAG_00967	CDS	273	algU_2			RNA polymerase sigma-H factor
JEPDNJAG_00968	CDS	636				hypothetical protein
JEPDNJAG_00969	CDS	510	iolA	1.2.1.27	COG1012	Malonate-semialdehyde dehydrogenase
JEPDNJAG_00970	CDS	384				hypothetical protein
JEPDNJAG_00971	CDS	462				hypothetical protein
JEPDNJAG_00972	CDS	171				hypothetical protein
JEPDNJAG_00973	CDS	1020	iolG_7	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JEPDNJAG_00974	CDS	1416	spoIIIE		COG1674	DNA translocase SpoIIIE
JEPDNJAG_00975	CDS	1236				hypothetical protein
JEPDNJAG_00976	CDS	537				hypothetical protein
JEPDNJAG_00977	CDS	627				hypothetical protein
JEPDNJAG_00978	CDS	558				hypothetical protein
JEPDNJAG_00979	CDS	1404				hypothetical protein
JEPDNJAG_00980	CDS	1983				hypothetical protein
JEPDNJAG_00981	CDS	405				hypothetical protein
JEPDNJAG_00982	CDS	420				hypothetical protein
JEPDNJAG_00983	CDS	999				hypothetical protein
JEPDNJAG_00984	CDS	468				hypothetical protein
JEPDNJAG_00985	CDS	276	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
JEPDNJAG_00986	CDS	972				hypothetical protein
JEPDNJAG_00987	CDS	1356				hypothetical protein
JEPDNJAG_00988	CDS	516	kdnA	2.6.1.109	COG0399	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase
JEPDNJAG_00989	CDS	981	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
JEPDNJAG_00990	CDS	1242	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
JEPDNJAG_00991	CDS	843				hypothetical protein
JEPDNJAG_00992	CDS	3828				hypothetical protein
JEPDNJAG_00993	CDS	102				hypothetical protein
JEPDNJAG_00994	CDS	276				hypothetical protein
JEPDNJAG_00995	CDS	1758				hypothetical protein
JEPDNJAG_00996	CDS	747				hypothetical protein
JEPDNJAG_00997	CDS	657				hypothetical protein
JEPDNJAG_00998	CDS	177				hypothetical protein
JEPDNJAG_00999	CDS	624	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
JEPDNJAG_01000	CDS	111				hypothetical protein
JEPDNJAG_01001	CDS	258				hypothetical protein
JEPDNJAG_01002	CDS	678				hypothetical protein
JEPDNJAG_01003	CDS	585				hypothetical protein
JEPDNJAG_01004	CDS	1293				hypothetical protein
JEPDNJAG_01005	CDS	198				hypothetical protein
JEPDNJAG_01006	CDS	729				hypothetical protein
JEPDNJAG_01007	CDS	165				hypothetical protein
JEPDNJAG_01008	CDS	786				hypothetical protein
JEPDNJAG_01009	CDS	1068				hypothetical protein
JEPDNJAG_01010	CDS	228				hypothetical protein
JEPDNJAG_01011	CDS	273				hypothetical protein
JEPDNJAG_01012	CDS	228				hypothetical protein
JEPDNJAG_01013	CDS	651	cas4-cas1_1	3.1.-.-	COG1468	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
JEPDNJAG_01014	CDS	177				hypothetical protein
JEPDNJAG_01015	CDS	1035	cas4-cas1_2	3.1.-.-	COG1468	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
JEPDNJAG_01016	CDS	375	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	608				
JEPDNJAG_01017	CDS	1542				hypothetical protein
JEPDNJAG_01018	CDS	867				hypothetical protein
JEPDNJAG_01019	CDS	624				hypothetical protein
JEPDNJAG_01020	CDS	183				hypothetical protein
JEPDNJAG_01021	CDS	951				hypothetical protein
JEPDNJAG_01022	CDS	192	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
JEPDNJAG_01023	CDS	543				hypothetical protein
JEPDNJAG_01024	CDS	369	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
JEPDNJAG_01025	CDS	2301	bamB_1			Outer membrane protein assembly factor BamB
JEPDNJAG_01026	CDS	930				hypothetical protein
JEPDNJAG_01027	CDS	519				hypothetical protein
JEPDNJAG_01028	CDS	978	cusS	2.7.13.3	COG5002	Sensor histidine kinase CusS
JEPDNJAG_01029	CDS	948	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
JEPDNJAG_01030	CDS	1026	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
JEPDNJAG_01031	CDS	351	ilvE_1	2.6.1.42		Branched-chain-amino-acid aminotransferase
JEPDNJAG_01032	CDS	360				hypothetical protein
JEPDNJAG_01033	CDS	369				hypothetical protein
JEPDNJAG_01034	tRNA	75				tRNA-Pro(tgg)
JEPDNJAG_01035	CDS	1236	kanB_1	2.6.1.100		L-glutamine:2-deoxy-scyllo-inosose aminotransferase
JEPDNJAG_01036	CDS	1233		3.1.1.-		Carbohydrate esterase
JEPDNJAG_01037	CDS	2610				hypothetical protein
JEPDNJAG_01038	CDS	330				hypothetical protein
JEPDNJAG_01039	CDS	903				hypothetical protein
JEPDNJAG_01040	CDS	798	iolE	4.2.1.44		Inosose dehydratase
JEPDNJAG_01041	CDS	432				hypothetical protein
JEPDNJAG_01042	CDS	267				hypothetical protein
JEPDNJAG_01043	CDS	669				hypothetical protein
JEPDNJAG_01044	CDS	672	rph_1	2.7.9.6		Rifampicin phosphotransferase
JEPDNJAG_01045	CDS	402	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
JEPDNJAG_01046	CDS	486				hypothetical protein
JEPDNJAG_01047	CDS	984				hypothetical protein
JEPDNJAG_01048	CDS	651				hypothetical protein
JEPDNJAG_01049	CDS	504				hypothetical protein
JEPDNJAG_01050	CDS	183				hypothetical protein
JEPDNJAG_01051	CDS	180				hypothetical protein
JEPDNJAG_01052	CDS	1185				hypothetical protein
JEPDNJAG_01053	CDS	567				hypothetical protein
JEPDNJAG_01054	CDS	297				hypothetical protein
JEPDNJAG_01055	CDS	858				hypothetical protein
JEPDNJAG_01056	CDS	171				hypothetical protein
JEPDNJAG_01057	CDS	243				hypothetical protein
JEPDNJAG_01058	CDS	336				hypothetical protein
JEPDNJAG_01059	CDS	501				hypothetical protein
JEPDNJAG_01060	CDS	852	mta		COG0789	HTH-type transcriptional activator mta
JEPDNJAG_01061	CDS	156				hypothetical protein
JEPDNJAG_01062	CDS	729				hypothetical protein
JEPDNJAG_01063	CDS	351				hypothetical protein
JEPDNJAG_01064	CDS	1308	iolG_8	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JEPDNJAG_01065	CDS	1839				hypothetical protein
JEPDNJAG_01066	CDS	261				hypothetical protein
JEPDNJAG_01067	CDS	879				hypothetical protein
JEPDNJAG_01068	CDS	822				hypothetical protein
JEPDNJAG_01069	CDS	969	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
JEPDNJAG_01070	CDS	1152				hypothetical protein
JEPDNJAG_01071	CDS	732		1.-.-.-		putative oxidoreductase
JEPDNJAG_01072	CDS	1332				hypothetical protein
JEPDNJAG_01073	CDS	990				hypothetical protein
JEPDNJAG_01074	CDS	498	rsbW_1	2.7.11.1		Serine-protein kinase RsbW
JEPDNJAG_01075	CDS	747				hypothetical protein
JEPDNJAG_01076	CDS	585			COG2267	putative protein
JEPDNJAG_01077	CDS	849				hypothetical protein
JEPDNJAG_01078	CDS	144				hypothetical protein
JEPDNJAG_01079	CDS	1029				hypothetical protein
JEPDNJAG_01080	CDS	894	gnl_1	3.1.1.17	COG3386	Gluconolactonase
JEPDNJAG_01081	CDS	249				hypothetical protein
JEPDNJAG_01082	CDS	780				hypothetical protein
JEPDNJAG_01083	CDS	387				hypothetical protein
JEPDNJAG_01084	CDS	189				hypothetical protein
JEPDNJAG_01085	CDS	1725	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JEPDNJAG_01086	CDS	1959				hypothetical protein
JEPDNJAG_01087	CDS	1287				hypothetical protein
JEPDNJAG_01088	CDS	858		3.1.1.23	COG2267	Monoacylglycerol lipase
JEPDNJAG_01089	CDS	753				hypothetical protein
JEPDNJAG_01090	CDS	1005	lacI_1		COG1609	Lactose operon repressor
JEPDNJAG_01091	CDS	711		3.2.1.218	COG2152	3-keto-disaccharide hydrolase
JEPDNJAG_01092	CDS	642				hypothetical protein
JEPDNJAG_01093	CDS	894			COG0823	putative protein
JEPDNJAG_01094	CDS	657				hypothetical protein
JEPDNJAG_01095	CDS	1113				hypothetical protein
JEPDNJAG_01096	CDS	495				hypothetical protein
JEPDNJAG_01097	CDS	840				hypothetical protein
JEPDNJAG_01098	CDS	231				hypothetical protein
JEPDNJAG_01099	CDS	2010				hypothetical protein
JEPDNJAG_01100	CDS	630				hypothetical protein
JEPDNJAG_01101	CDS	1269				hypothetical protein
JEPDNJAG_01102	CDS	453				hypothetical protein
JEPDNJAG_01103	CDS	1551		3.1.6.1	COG3119	Arylsulfatase
JEPDNJAG_01104	CDS	1431	iolG_9	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JEPDNJAG_01105	CDS	285				hypothetical protein
JEPDNJAG_01106	CDS	99				hypothetical protein
JEPDNJAG_01107	CDS	480				hypothetical protein
JEPDNJAG_01108	CDS	426	vapC_2	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
JEPDNJAG_01109	CDS	267				hypothetical protein
JEPDNJAG_01110	CDS	1518				hypothetical protein
JEPDNJAG_01111	CDS	372				hypothetical protein
JEPDNJAG_01112	CDS	282				hypothetical protein
JEPDNJAG_01113	CDS	909				hypothetical protein
JEPDNJAG_01114	CDS	810				hypothetical protein
JEPDNJAG_01115	CDS	957	valG	2.4.1.338	COG1216	Validoxylamine A glucosyltransferase
JEPDNJAG_01116	CDS	570				hypothetical protein
JEPDNJAG_01117	CDS	831				hypothetical protein
JEPDNJAG_01118	CDS	993				hypothetical protein
JEPDNJAG_01119	CDS	792				hypothetical protein
JEPDNJAG_01120	CDS	660				hypothetical protein
JEPDNJAG_01121	CDS	252				hypothetical protein
JEPDNJAG_01122	CDS	1215				hypothetical protein
JEPDNJAG_01123	CDS	522				hypothetical protein
JEPDNJAG_01124	CDS	507				hypothetical protein
JEPDNJAG_01125	CDS	198				hypothetical protein
JEPDNJAG_01126	CDS	651				hypothetical protein
JEPDNJAG_01127	CDS	1011				hypothetical protein
JEPDNJAG_01128	CDS	330				hypothetical protein
JEPDNJAG_01129	CDS	345				hypothetical protein
JEPDNJAG_01130	CDS	1494				hypothetical protein
JEPDNJAG_01131	CDS	474				hypothetical protein
JEPDNJAG_01132	CDS	465				hypothetical protein
JEPDNJAG_01133	CDS	141				hypothetical protein
JEPDNJAG_01134	CDS	2346				hypothetical protein
JEPDNJAG_01135	CDS	264				hypothetical protein
JEPDNJAG_01136	CDS	399				hypothetical protein
JEPDNJAG_01137	CDS	768				hypothetical protein
JEPDNJAG_01138	CDS	1029				hypothetical protein
JEPDNJAG_01139	CDS	429				hypothetical protein
JEPDNJAG_01140	CDS	987	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JEPDNJAG_01141	CDS	1848	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
JEPDNJAG_01142	CDS	1728				hypothetical protein
JEPDNJAG_01143	CDS	888				hypothetical protein
JEPDNJAG_01144	CDS	1053				hypothetical protein
JEPDNJAG_01145	CDS	873	neuB	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
JEPDNJAG_01146	CDS	837	kduD	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JEPDNJAG_01147	CDS	834	fabG_1	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEPDNJAG_01148	CDS	777	fabG_2	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEPDNJAG_01149	CDS	744				hypothetical protein
JEPDNJAG_01150	CDS	120				hypothetical protein
JEPDNJAG_01151	CDS	843				hypothetical protein
JEPDNJAG_01152	CDS	696		2.7.7.43		N-acylneuraminate cytidylyltransferase
JEPDNJAG_01153	CDS	1014				hypothetical protein
JEPDNJAG_01154	CDS	264				hypothetical protein
JEPDNJAG_01155	CDS	705				hypothetical protein
JEPDNJAG_01156	CDS	786			COG0577	putative ABC transporter permease protein
JEPDNJAG_01157	CDS	306				hypothetical protein
JEPDNJAG_01158	CDS	969				hypothetical protein
JEPDNJAG_01159	CDS	504			COG2335	Protein
JEPDNJAG_01160	CDS	276				hypothetical protein
JEPDNJAG_01161	CDS	561		4.1.2.42		D-threonine aldolase
JEPDNJAG_01162	CDS	654	modB		COG4149	Molybdenum transport system permease protein ModB
JEPDNJAG_01163	CDS	849				hypothetical protein
JEPDNJAG_01164	CDS	333				hypothetical protein
JEPDNJAG_01165	CDS	921	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JEPDNJAG_01166	CDS	1050	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
JEPDNJAG_01167	CDS	987				hypothetical protein
JEPDNJAG_01168	CDS	792				hypothetical protein
JEPDNJAG_01169	CDS	780				hypothetical protein
JEPDNJAG_01170	CDS	444				hypothetical protein
JEPDNJAG_01171	CDS	198				hypothetical protein
JEPDNJAG_01172	CDS	1764	kefC			Glutathione-regulated potassium-efflux system protein KefC
JEPDNJAG_01173	CDS	1467		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
JEPDNJAG_01174	CDS	660				hypothetical protein
JEPDNJAG_01175	CDS	267				hypothetical protein
JEPDNJAG_01176	CDS	285				hypothetical protein
JEPDNJAG_01177	CDS	996	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEPDNJAG_01178	CDS	891				hypothetical protein
JEPDNJAG_01179	CDS	162				hypothetical protein
JEPDNJAG_01180	CDS	201				hypothetical protein
JEPDNJAG_01181	CDS	339	dipZ		COG0526	Protein DipZ
JEPDNJAG_01182	CDS	972	iolG_10	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JEPDNJAG_01183	CDS	1773				hypothetical protein
JEPDNJAG_01184	CDS	1434	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
JEPDNJAG_01185	CDS	750	coaE	2.7.1.24		Dephospho-CoA kinase
JEPDNJAG_01186	CDS	648				hypothetical protein
JEPDNJAG_01187	CDS	180				hypothetical protein
JEPDNJAG_01188	CDS	981	ycf48			Photosystem II assembly lipoprotein Ycf48
JEPDNJAG_01189	CDS	288				hypothetical protein
JEPDNJAG_01190	CDS	1077				hypothetical protein
JEPDNJAG_01191	CDS	2058				hypothetical protein
JEPDNJAG_01192	CDS	243				hypothetical protein
JEPDNJAG_01193	CDS	1218	tolB_3			Tol-Pal system protein TolB
JEPDNJAG_01194	CDS	297				hypothetical protein
JEPDNJAG_01195	CDS	927				hypothetical protein
JEPDNJAG_01196	CDS	1614	pac	3.5.1.11		Penicillin G acylase
JEPDNJAG_01197	CDS	459				hypothetical protein
JEPDNJAG_01198	CDS	168				hypothetical protein
JEPDNJAG_01199	CDS	1470	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JEPDNJAG_01200	CDS	684				hypothetical protein
JEPDNJAG_01201	CDS	552				hypothetical protein
JEPDNJAG_01202	CDS	1344	dan_4	3.5.1.81	COG3653	D-aminoacylase
JEPDNJAG_01203	CDS	240				hypothetical protein
JEPDNJAG_01204	CDS	663	yiiM		COG2258	Protein YiiM
JEPDNJAG_01205	CDS	546				hypothetical protein
JEPDNJAG_01206	CDS	1743				hypothetical protein
JEPDNJAG_01207	CDS	894	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JEPDNJAG_01208	CDS	1089	leuS	6.1.1.4		Leucine--tRNA ligase
JEPDNJAG_01209	CDS	1248				hypothetical protein
JEPDNJAG_01210	CDS	534	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
JEPDNJAG_01211	CDS	1269				hypothetical protein
JEPDNJAG_01212	CDS	1179	pal			Peptidoglycan-associated lipoprotein
JEPDNJAG_01213	CDS	972				hypothetical protein
JEPDNJAG_01214	CDS	825				hypothetical protein
JEPDNJAG_01215	CDS	771				hypothetical protein
JEPDNJAG_01216	CDS	468	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JEPDNJAG_01217	CDS	219	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JEPDNJAG_01218	CDS	96				hypothetical protein
JEPDNJAG_01219	CDS	1053	oppD	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
JEPDNJAG_01220	CDS	762				hypothetical protein
JEPDNJAG_01221	CDS	642				hypothetical protein
JEPDNJAG_01222	CDS	690				hypothetical protein
JEPDNJAG_01223	CDS	1845	ade_1	3.5.4.2		Adenine deaminase
JEPDNJAG_01224	CDS	948	ade_2	3.5.4.2		Adenine deaminase
JEPDNJAG_01225	CDS	1197				hypothetical protein
JEPDNJAG_01226	CDS	258				hypothetical protein
JEPDNJAG_01227	CDS	933				hypothetical protein
JEPDNJAG_01228	CDS	801				hypothetical protein
JEPDNJAG_01229	CDS	174				hypothetical protein
JEPDNJAG_01230	CDS	177				hypothetical protein
JEPDNJAG_01231	CDS	891				hypothetical protein
JEPDNJAG_01232	CDS	264	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
JEPDNJAG_01233	CDS	1602	hutU	4.2.1.49	COG2987	Urocanate hydratase
JEPDNJAG_01234	CDS	261				hypothetical protein
JEPDNJAG_01235	CDS	870		4.2.1.118		3-dehydroshikimate dehydratase
JEPDNJAG_01236	CDS	441				hypothetical protein
JEPDNJAG_01237	CDS	1347				hypothetical protein
JEPDNJAG_01238	CDS	360				hypothetical protein
JEPDNJAG_01239	CDS	1539				hypothetical protein
JEPDNJAG_01240	CDS	1272				hypothetical protein
JEPDNJAG_01241	CDS	555				hypothetical protein
JEPDNJAG_01242	CDS	375	tkt	2.2.1.1		Transketolase
JEPDNJAG_01243	CDS	366	higB-2		COG4737	Toxin HigB-2
