locus_tag	ftype	length_bp	gene	EC_number	COG	product
FKKBDLKM_01878	CDS	3645				hypothetical protein
FKKBDLKM_01879	CDS	783				hypothetical protein
FKKBDLKM_01880	CDS	444				hypothetical protein
FKKBDLKM_01881	CDS	1203				hypothetical protein
FKKBDLKM_01882	CDS	492				hypothetical protein
FKKBDLKM_01883	CDS	765	flgG_1			Flagellar basal-body rod protein FlgG
FKKBDLKM_01884	CDS	789	flgG_2			Flagellar basal-body rod protein FlgG
FKKBDLKM_01885	CDS	1074				hypothetical protein
FKKBDLKM_01886	CDS	756	flgH			Flagellar L-ring protein
FKKBDLKM_01887	CDS	186				hypothetical protein
FKKBDLKM_01888	CDS	996				hypothetical protein
FKKBDLKM_01889	CDS	573				hypothetical protein
FKKBDLKM_01890	CDS	357			COG2852	putative protein
FKKBDLKM_01891	CDS	1545	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
FKKBDLKM_01892	CDS	513				hypothetical protein
FKKBDLKM_01893	CDS	279				hypothetical protein
FKKBDLKM_01894	CDS	225				hypothetical protein
FKKBDLKM_01895	CDS	129				hypothetical protein
FKKBDLKM_01896	CDS	351	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
FKKBDLKM_01897	CDS	255				hypothetical protein
FKKBDLKM_01898	CDS	291				hypothetical protein
FKKBDLKM_01899	tRNA	75				tRNA-Val(cac)
FKKBDLKM_01900	CDS	1281	smc_2			Chromosome partition protein Smc
FKKBDLKM_01901	CDS	711				hypothetical protein
FKKBDLKM_01902	CDS	528				hypothetical protein
FKKBDLKM_01903	CDS	834	cysQ_2	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
FKKBDLKM_01904	CDS	672	chpT	2.7.99.-		Protein phosphotransferase ChpT
FKKBDLKM_01905	CDS	111				hypothetical protein
FKKBDLKM_01906	CDS	594	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
FKKBDLKM_01907	CDS	501				hypothetical protein
FKKBDLKM_01908	CDS	822	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
FKKBDLKM_01909	CDS	396	flK	3.1.2.29		Fluoroacetyl-CoA thioesterase
FKKBDLKM_01910	CDS	204				hypothetical protein
FKKBDLKM_01911	CDS	1497	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
FKKBDLKM_01912	CDS	1149	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FKKBDLKM_01913	CDS	576				hypothetical protein
FKKBDLKM_01914	CDS	726	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
FKKBDLKM_01915	CDS	1386	sasA_5	2.7.13.3		Adaptive-response sensory-kinase SasA
FKKBDLKM_01916	CDS	534				hypothetical protein
FKKBDLKM_01917	CDS	291				hypothetical protein
FKKBDLKM_01918	CDS	471				hypothetical protein
FKKBDLKM_01919	CDS	717		3.1.27.-		Ribonuclease
FKKBDLKM_01920	CDS	861	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
FKKBDLKM_01921	CDS	216	cspA_3		COG1278	Cold shock protein CspA
FKKBDLKM_01922	CDS	480				hypothetical protein
FKKBDLKM_01923	CDS	366				hypothetical protein
FKKBDLKM_01924	CDS	624				hypothetical protein
FKKBDLKM_01925	CDS	2184		2.7.1.8		Glucosamine kinase
FKKBDLKM_01926	CDS	2148	glgB_1	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
FKKBDLKM_01927	CDS	2076	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
FKKBDLKM_01928	CDS	138				hypothetical protein
FKKBDLKM_01929	CDS	1422				hypothetical protein
FKKBDLKM_01930	CDS	753	fabG_5	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
FKKBDLKM_01931	CDS	1251	intS		COG0582	Prophage integrase IntS
FKKBDLKM_01932	CDS	894				hypothetical protein
FKKBDLKM_01933	CDS	195				hypothetical protein
FKKBDLKM_01934	CDS	486				hypothetical protein
FKKBDLKM_01935	CDS	2217				hypothetical protein
FKKBDLKM_01936	CDS	396				hypothetical protein
FKKBDLKM_01937	CDS	570				hypothetical protein
FKKBDLKM_01938	CDS	846	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
FKKBDLKM_01939	CDS	621	dgcA	2.7.7.65	COG3706	Diguanylate cyclase A
FKKBDLKM_01940	CDS	948				hypothetical protein
FKKBDLKM_01941	CDS	1113			COG2814	putative MFS-type transporter
FKKBDLKM_01942	CDS	1008				hypothetical protein
FKKBDLKM_01943	CDS	339				hypothetical protein
FKKBDLKM_01944	CDS	360				hypothetical protein
FKKBDLKM_01945	CDS	537				hypothetical protein
FKKBDLKM_01946	CDS	927				hypothetical protein
FKKBDLKM_01947	CDS	480				hypothetical protein
FKKBDLKM_01948	CDS	309				hypothetical protein
FKKBDLKM_01949	CDS	1200				hypothetical protein
FKKBDLKM_01950	CDS	222				hypothetical protein
FKKBDLKM_01951	CDS	657				hypothetical protein
FKKBDLKM_01952	CDS	1176	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
FKKBDLKM_01953	CDS	753				hypothetical protein
FKKBDLKM_01954	CDS	3306				hypothetical protein
FKKBDLKM_01955	CDS	840				hypothetical protein
FKKBDLKM_01956	CDS	1164	nifS	2.8.1.7		Cysteine desulfurase NifS
FKKBDLKM_01957	CDS	720				hypothetical protein
FKKBDLKM_01958	CDS	648				hypothetical protein
FKKBDLKM_01959	CDS	678				hypothetical protein
FKKBDLKM_01960	CDS	1110	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
FKKBDLKM_01961	CDS	1254	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
FKKBDLKM_01962	CDS	1200			COG0784	Blue-light-activated protein
FKKBDLKM_01963	CDS	1371				hypothetical protein
FKKBDLKM_01964	CDS	99				hypothetical protein
FKKBDLKM_01965	CDS	879	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
FKKBDLKM_01966	CDS	951	ephA_1	3.3.2.10	COG2267	Epoxide hydrolase A
FKKBDLKM_01967	CDS	1278	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
FKKBDLKM_01968	CDS	426				hypothetical protein
FKKBDLKM_01969	CDS	951	nudC_1	3.6.1.22		NAD-capped RNA hydrolase NudC
FKKBDLKM_01970	CDS	975	yihV_1	2.7.1.184	COG0524	Sulfofructose kinase
FKKBDLKM_01971	CDS	501	decR_1		COG1522	DNA-binding transcriptional activator DecR
FKKBDLKM_01972	CDS	255				hypothetical protein
FKKBDLKM_01973	CDS	1500	algC_1	5.4.2.2		Phosphomannomutase/phosphoglucomutase
FKKBDLKM_01974	CDS	141				hypothetical protein
FKKBDLKM_01975	CDS	357				hypothetical protein
FKKBDLKM_01976	CDS	129				hypothetical protein
FKKBDLKM_01977	CDS	657				hypothetical protein
FKKBDLKM_01978	CDS	108				hypothetical protein
FKKBDLKM_01979	CDS	522				hypothetical protein
FKKBDLKM_01980	CDS	528				hypothetical protein
FKKBDLKM_01981	CDS	2517	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
FKKBDLKM_01982	CDS	1311	rkpK_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
FKKBDLKM_01983	CDS	1086				hypothetical protein
FKKBDLKM_01984	CDS	3060	polA	2.7.7.7	COG0258	DNA polymerase I
FKKBDLKM_01985	CDS	627	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FKKBDLKM_01986	CDS	564	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
FKKBDLKM_01987	CDS	762				hypothetical protein
FKKBDLKM_01988	CDS	432				hypothetical protein
FKKBDLKM_01989	CDS	246				hypothetical protein
FKKBDLKM_01990	CDS	228				hypothetical protein
FKKBDLKM_01991	CDS	1314				hypothetical protein
FKKBDLKM_01992	CDS	222				hypothetical protein
FKKBDLKM_01993	CDS	1101	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
FKKBDLKM_01994	CDS	1140				hypothetical protein
FKKBDLKM_01995	CDS	606	gmhA	5.3.1.28		Phosphoheptose isomerase
FKKBDLKM_01996	CDS	738	tal_2	2.2.1.2	COG0176	Transaldolase
FKKBDLKM_01997	CDS	885	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
FKKBDLKM_01998	CDS	972				hypothetical protein
FKKBDLKM_01999	CDS	261				hypothetical protein
FKKBDLKM_02000	CDS	2034				hypothetical protein
FKKBDLKM_02001	CDS	2259				hypothetical protein
FKKBDLKM_02002	CDS	1161				hypothetical protein
FKKBDLKM_02003	CDS	1632				hypothetical protein
FKKBDLKM_02004	CDS	789				hypothetical protein
FKKBDLKM_02005	CDS	774	fpr	1.18.1.2		Ferredoxin--NADP reductase
FKKBDLKM_02006	CDS	996	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
FKKBDLKM_02007	CDS	1305	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
FKKBDLKM_02008	CDS	924				L-glutamate/L-aspartate-binding protein
FKKBDLKM_02009	CDS	1302	gltP		COG1301	Proton/glutamate-aspartate symporter
FKKBDLKM_02010	CDS	1002	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
FKKBDLKM_02011	CDS	231				hypothetical protein
FKKBDLKM_02012	CDS	3165	bepE			Efflux pump membrane transporter BepE
FKKBDLKM_02013	CDS	1233	bepF_1			Efflux pump periplasmic linker BepF
FKKBDLKM_02014	CDS	852				hypothetical protein
FKKBDLKM_02015	CDS	357				hypothetical protein
FKKBDLKM_02016	CDS	1137	sdgC	1.14.13.209		Salicyloyl-CoA 5-hydroxylase
FKKBDLKM_02017	CDS	1614	bclA_1	6.2.1.25		Benzoate--CoA ligase
FKKBDLKM_02018	CDS	1188	xlnD	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
FKKBDLKM_02019	CDS	534				hypothetical protein
FKKBDLKM_02020	CDS	633	nagL_1	5.2.1.4		Maleylpyruvate isomerase
FKKBDLKM_02021	CDS	1041	xlnE	1.13.11.4		Gentisate 1,2 dioxygenase 1
FKKBDLKM_02022	CDS	1029				hypothetical protein
FKKBDLKM_02023	CDS	837	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
FKKBDLKM_02024	CDS	774	cmpD_2	7.6.2.-	COG1116	Bicarbonate transport ATP-binding protein CmpD
FKKBDLKM_02025	CDS	1005				hypothetical protein
FKKBDLKM_02026	CDS	1365				hypothetical protein
FKKBDLKM_02027	CDS	804		4.2.1.17	COG1024	Putative enoyl-CoA hydratase
FKKBDLKM_02028	CDS	975				hypothetical protein
FKKBDLKM_02029	CDS	783	ucpA_1	1.-.-.-	COG1028	Oxidoreductase UcpA
FKKBDLKM_02030	CDS	201				hypothetical protein
FKKBDLKM_02031	CDS	519				hypothetical protein
FKKBDLKM_02032	CDS	819	hyuE	5.1.99.5		Hydantoin racemase
FKKBDLKM_02033	CDS	1161				hypothetical protein
FKKBDLKM_02034	CDS	2343	yhgF		COG2183	Protein YhgF
FKKBDLKM_02035	CDS	1257	dnaK_1		COG0443	Chaperone protein DnaK
FKKBDLKM_02036	CDS	930	gcvA_1		COG0583	Glycine cleavage system transcriptional activator
FKKBDLKM_02037	CDS	1161	braC_3			Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
FKKBDLKM_02038	CDS	978	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
FKKBDLKM_02039	CDS	729				hypothetical protein
FKKBDLKM_02040	tRNA	77				tRNA-Arg(cct)
FKKBDLKM_02041	CDS	480				hypothetical protein
FKKBDLKM_02042	CDS	585				hypothetical protein
FKKBDLKM_02043	CDS	219				hypothetical protein
FKKBDLKM_02044	CDS	1014				hypothetical protein
FKKBDLKM_02045	CDS	558				hypothetical protein
FKKBDLKM_02046	CDS	288				hypothetical protein
FKKBDLKM_02047	CDS	783	gdh_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase
FKKBDLKM_02048	CDS	1065	ipdE2_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase IpdE2
FKKBDLKM_02049	CDS	1161		1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase FadE17
FKKBDLKM_02050	CDS	447		3.-.-.-		putative metallo-hydrolase
FKKBDLKM_02051	CDS	444			COG2391	putative transporter
FKKBDLKM_02052	CDS	459			COG2391	putative transporter
FKKBDLKM_02053	CDS	435	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
FKKBDLKM_02054	CDS	840	fadH_3	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing]
FKKBDLKM_02055	CDS	975		1.3.1.103		2-haloacrylate reductase
FKKBDLKM_02056	CDS	798				hypothetical protein
FKKBDLKM_02057	CDS	1176				hypothetical protein
FKKBDLKM_02058	CDS	375				hypothetical protein
FKKBDLKM_02059	CDS	306	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FKKBDLKM_02060	CDS	1347				hypothetical protein
FKKBDLKM_02061	CDS	1560				hypothetical protein
FKKBDLKM_02062	CDS	969	prfB		COG1186	Peptide chain release factor RF2
FKKBDLKM_02063	CDS	2487	mrcA_1			Penicillin-binding protein 1A
FKKBDLKM_02064	CDS	1929	mrcA_2			Penicillin-binding protein 1A
FKKBDLKM_02065	CDS	948				hypothetical protein
FKKBDLKM_02066	CDS	864				hypothetical protein
FKKBDLKM_02067	CDS	1248				hypothetical protein
FKKBDLKM_02068	CDS	351				hypothetical protein
FKKBDLKM_02069	CDS	120				hypothetical protein
FKKBDLKM_02070	CDS	708	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FKKBDLKM_02071	CDS	1476				hypothetical protein
FKKBDLKM_02072	CDS	711				hypothetical protein
FKKBDLKM_02073	CDS	171				hypothetical protein
FKKBDLKM_02074	CDS	600		1.6.5.2		NAD(P)H dehydrogenase (quinone)
FKKBDLKM_02075	CDS	297				hypothetical protein
FKKBDLKM_02076	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
FKKBDLKM_02077	CDS	912				HTH-type transcriptional regulator
FKKBDLKM_02078	CDS	99				hypothetical protein
FKKBDLKM_02079	CDS	990				hypothetical protein
FKKBDLKM_02080	CDS	468				hypothetical protein
FKKBDLKM_02081	CDS	747	dhlB_1	3.8.1.2		(S)-2-haloacid dehalogenase
FKKBDLKM_02082	CDS	903				hypothetical protein
FKKBDLKM_02083	CDS	822				hypothetical protein
FKKBDLKM_02084	CDS	885				hypothetical protein
FKKBDLKM_02085	CDS	477				hypothetical protein
FKKBDLKM_02086	CDS	435				hypothetical protein
FKKBDLKM_02087	CDS	126	rpmJ		COG0257	Large ribosomal subunit protein bL36
FKKBDLKM_02088	CDS	651				hypothetical protein
FKKBDLKM_02089	CDS	183				hypothetical protein
FKKBDLKM_02090	CDS	738				hypothetical protein
FKKBDLKM_02091	CDS	171				hypothetical protein
FKKBDLKM_02092	CDS	633	queE_2	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
FKKBDLKM_02093	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FKKBDLKM_02094	CDS	417	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
FKKBDLKM_02095	CDS	129				hypothetical protein
FKKBDLKM_02096	CDS	159				hypothetical protein
FKKBDLKM_02097	CDS	279				hypothetical protein
FKKBDLKM_02098	CDS	792				hypothetical protein
FKKBDLKM_02099	CDS	774	ais_4	5.3.3.7		Aconitate isomerase
FKKBDLKM_02100	CDS	363				hypothetical protein
FKKBDLKM_02101	CDS	915				hypothetical protein
FKKBDLKM_02102	CDS	816				hypothetical protein
FKKBDLKM_02103	CDS	258				hypothetical protein
FKKBDLKM_02104	CDS	156				hypothetical protein
FKKBDLKM_02105	CDS	1434	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
FKKBDLKM_02106	CDS	1041				hypothetical protein
FKKBDLKM_02107	CDS	1311				hypothetical protein
FKKBDLKM_02108	CDS	756	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FKKBDLKM_02109	CDS	705	livF_9		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FKKBDLKM_02110	CDS	873	livH_9		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FKKBDLKM_02111	CDS	996				hypothetical protein
FKKBDLKM_02112	CDS	681	cysA_3	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FKKBDLKM_02113	CDS	696	modB		COG4149	Molybdenum transport system permease protein ModB
FKKBDLKM_02114	CDS	786	modA		COG0725	Molybdate-binding protein ModA
FKKBDLKM_02115	CDS	954	mepA	3.4.24.-		Penicillin-insensitive murein endopeptidase
FKKBDLKM_02116	CDS	447				hypothetical protein
FKKBDLKM_02117	CDS	480				hypothetical protein
FKKBDLKM_02118	CDS	267				hypothetical protein
FKKBDLKM_02119	CDS	1818				hypothetical protein
FKKBDLKM_02120	CDS	471				hypothetical protein
FKKBDLKM_02121	CDS	1173	iacA	1.14.13.235		Indole-3-acetate monooxygenase
FKKBDLKM_02122	CDS	1233			COG2223	L-lactate transporter
FKKBDLKM_02123	CDS	330	mazF	3.1.-.-	COG2337	putative endoribonuclease MazF
FKKBDLKM_02124	CDS	252				hypothetical protein
FKKBDLKM_02125	CDS	249	lepA	3.6.5.-	COG0481	Elongation factor 4
FKKBDLKM_02126	CDS	984				hypothetical protein
FKKBDLKM_02127	CDS	462				hypothetical protein
FKKBDLKM_02128	CDS	354				hypothetical protein
FKKBDLKM_02129	CDS	594				hypothetical protein
FKKBDLKM_02130	CDS	3192	silA			Cu(+)/Ag(+) efflux RND transporter permease subunit SilA
FKKBDLKM_02131	CDS	1407	cusB		COG0845	Cation efflux system protein CusB
FKKBDLKM_02132	CDS	411				hypothetical protein
FKKBDLKM_02133	CDS	375				hypothetical protein
FKKBDLKM_02134	CDS	276	ricR		COG1937	Copper-sensing transcriptional repressor RicR
FKKBDLKM_02135	CDS	2448	silP			Ag(+)-translocating P-type ATPase SilP
FKKBDLKM_02136	CDS	219				hypothetical protein
FKKBDLKM_02137	CDS	948	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
FKKBDLKM_02138	CDS	1182	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
FKKBDLKM_02139	CDS	1416	niaP_1		COG2814	Niacin transporter NiaP
FKKBDLKM_02140	CDS	981				hypothetical protein
FKKBDLKM_02141	CDS	777	mkl_1		COG1135	putative ribonucleotide transport ATP-binding protein mkl
FKKBDLKM_02142	CDS	1107				hypothetical protein
FKKBDLKM_02143	CDS	2370		4.1.2.-	COG3957	putative phosphoketolase
FKKBDLKM_02144	CDS	1230	pduW	2.7.2.15		Propionate kinase
FKKBDLKM_02145	CDS	387				hypothetical protein
FKKBDLKM_02146	CDS	549	pat	2.3.1.-		Peptidyl-lysine N-acetyltransferase Pat
FKKBDLKM_02147	CDS	753				hypothetical protein
FKKBDLKM_02148	CDS	789	nth	4.2.99.18		Endonuclease III
FKKBDLKM_02149	CDS	522				hypothetical protein
FKKBDLKM_02150	CDS	894	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
FKKBDLKM_02151	CDS	624	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FKKBDLKM_02152	CDS	816	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
FKKBDLKM_02153	CDS	303				hypothetical protein
FKKBDLKM_02154	CDS	711	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
FKKBDLKM_02155	CDS	579				hypothetical protein
FKKBDLKM_02156	CDS	507				hypothetical protein
FKKBDLKM_02157	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
FKKBDLKM_02158	CDS	513	dnaK_2			Chaperone protein DnaK
FKKBDLKM_02159	CDS	342	obg	3.6.5.-		GTPase Obg
FKKBDLKM_02160	CDS	372				hypothetical protein
FKKBDLKM_02161	CDS	1131	proB	2.7.2.11		Glutamate 5-kinase
FKKBDLKM_02162	CDS	1293	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
FKKBDLKM_02163	CDS	642	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
FKKBDLKM_02164	CDS	450	rsfS		COG0799	Ribosomal silencing factor RsfS
FKKBDLKM_02165	CDS	483	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
FKKBDLKM_02166	CDS	885				hypothetical protein
FKKBDLKM_02167	CDS	273				hypothetical protein
FKKBDLKM_02168	CDS	1236				Tn3 family transposase TnXax1
FKKBDLKM_02169	CDS	219				hypothetical protein
FKKBDLKM_02170	CDS	579	dsbB_1			Disulfide bond formation protein B
FKKBDLKM_02171	CDS	489				hypothetical protein
FKKBDLKM_02172	CDS	1650	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
FKKBDLKM_02173	CDS	207				hypothetical protein
FKKBDLKM_02174	CDS	960	hpr_1	1.1.1.81	COG1052	Hydroxypyruvate reductase
FKKBDLKM_02175	CDS	1278				hypothetical protein
FKKBDLKM_02176	CDS	744				hypothetical protein
FKKBDLKM_02177	CDS	858	sseA_1	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
FKKBDLKM_02178	CDS	417				hypothetical protein
FKKBDLKM_02179	CDS	684				hypothetical protein
FKKBDLKM_02180	CDS	288				hypothetical protein
FKKBDLKM_02181	CDS	483	greA_2			Transcription elongation factor GreA
FKKBDLKM_02182	CDS	1239				hypothetical protein
FKKBDLKM_02183	CDS	954	aes	3.1.1.-		Acetyl esterase
FKKBDLKM_02184	CDS	186				hypothetical protein
FKKBDLKM_02185	CDS	1488	stp_2		COG0477	Multidrug resistance protein Stp
FKKBDLKM_02186	CDS	1743		1.18.1.2		Ferredoxin--NADP reductase
FKKBDLKM_02187	CDS	1710	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
FKKBDLKM_02188	CDS	237				hypothetical protein
FKKBDLKM_02189	CDS	882	rhaR_1			HTH-type transcriptional activator RhaR
FKKBDLKM_02190	CDS	894	rhaR_2			HTH-type transcriptional activator RhaR
FKKBDLKM_02191	CDS	318				hypothetical protein
FKKBDLKM_02192	CDS	354				hypothetical protein
FKKBDLKM_02193	CDS	504				hypothetical protein
FKKBDLKM_02194	CDS	1002		1.3.1.103		2-haloacrylate reductase
FKKBDLKM_02195	CDS	771		1.1.1.47		Glucose 1-dehydrogenase
FKKBDLKM_02196	CDS	312				hypothetical protein
FKKBDLKM_02197	CDS	297				hypothetical protein
FKKBDLKM_02198	CDS	867	azoB_2	1.7.-.-		NAD(P)H azoreductase
FKKBDLKM_02199	CDS	654		1.1.1.119	COG1028	Glucose 1-dehydrogenase
FKKBDLKM_02200	CDS	624				hypothetical protein
FKKBDLKM_02201	CDS	102				hypothetical protein
FKKBDLKM_02202	CDS	924				hypothetical protein
FKKBDLKM_02203	CDS	312				hypothetical protein
FKKBDLKM_02204	CDS	225				hypothetical protein
FKKBDLKM_02205	CDS	1230				hypothetical protein
FKKBDLKM_02206	CDS	1017				hypothetical protein
FKKBDLKM_02207	CDS	216				hypothetical protein
FKKBDLKM_02208	CDS	522	slyA_2			Transcriptional regulator SlyA
FKKBDLKM_02209	CDS	1287	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
FKKBDLKM_02210	CDS	1230				hypothetical protein
FKKBDLKM_02211	CDS	1230				hypothetical protein
FKKBDLKM_02212	CDS	1230				hypothetical protein
FKKBDLKM_02213	CDS	1017				hypothetical protein
FKKBDLKM_02214	CDS	879	livH_10		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FKKBDLKM_02215	CDS	714	livF_10		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FKKBDLKM_02216	CDS	798	cysA_4	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FKKBDLKM_02217	CDS	909	tsaQ1_2			HTH-type transcriptional regulator TsaQ1/TsaQ2
FKKBDLKM_02218	CDS	2097	fadB		COG1024	Fatty acid oxidation complex subunit alpha
FKKBDLKM_02219	CDS	1686	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FKKBDLKM_02220	CDS	1191		1.3.99.-	COG1960	Acyl-CoA dehydrogenase FadE26
FKKBDLKM_02221	CDS	1143		1.3.99.-	COG1960	Acyl-CoA dehydrogenase FadE12
FKKBDLKM_02222	CDS	774	fabG_6	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
FKKBDLKM_02223	CDS	1506	glpK	2.7.1.30	COG0554	Glycerol kinase
FKKBDLKM_02224	CDS	594				hypothetical protein
FKKBDLKM_02225	CDS	945				hypothetical protein
FKKBDLKM_02226	CDS	1308				hypothetical protein
FKKBDLKM_02227	CDS	1734	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
FKKBDLKM_02228	CDS	498	lspA	3.4.23.36		Lipoprotein signal peptidase
FKKBDLKM_02229	CDS	723				hypothetical protein
FKKBDLKM_02230	CDS	1389	pqqE_1	3.4.24.-	COG0612	Zinc protease PqqE
FKKBDLKM_02231	CDS	819				hypothetical protein
FKKBDLKM_02232	CDS	975	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
FKKBDLKM_02233	CDS	852	ssuC_4		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
FKKBDLKM_02234	CDS	786	ssuB_3	7.6.2.14	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
FKKBDLKM_02235	CDS	510				hypothetical protein
FKKBDLKM_02236	CDS	798				hypothetical protein
FKKBDLKM_02237	CDS	2727	mutS			DNA mismatch repair protein MutS
FKKBDLKM_02238	CDS	1209	pcaF_1	2.3.1.174		Beta-ketoadipyl-CoA thiolase
FKKBDLKM_02239	CDS	702	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
FKKBDLKM_02240	CDS	594	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
FKKBDLKM_02241	CDS	894	graB	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
FKKBDLKM_02242	CDS	942	pldB_2	3.1.1.5	COG2267	Lysophospholipase L2
FKKBDLKM_02243	CDS	417				hypothetical protein
FKKBDLKM_02244	CDS	240				hypothetical protein
FKKBDLKM_02245	CDS	636				hypothetical protein
FKKBDLKM_02246	CDS	423				hypothetical protein
FKKBDLKM_02247	CDS	141				hypothetical protein
FKKBDLKM_02248	CDS	105				hypothetical protein
FKKBDLKM_02249	CDS	153				hypothetical protein
FKKBDLKM_02250	CDS	537				hypothetical protein
FKKBDLKM_02251	CDS	228	hin_3			DNA-invertase hin
FKKBDLKM_02252	CDS	603				hypothetical protein
FKKBDLKM_02253	CDS	756	lptB_7	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FKKBDLKM_02254	CDS	762	livF_11		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FKKBDLKM_02255	CDS	1218				hypothetical protein
FKKBDLKM_02256	CDS	864	livH_11		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FKKBDLKM_02257	CDS	969				hypothetical protein
FKKBDLKM_02258	CDS	645				hypothetical protein
