locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNMCHMFH_00966	CDS	246				hypothetical protein
BNMCHMFH_00967	CDS	414				hypothetical protein
BNMCHMFH_00968	CDS	216				hypothetical protein
BNMCHMFH_00969	CDS	258				hypothetical protein
BNMCHMFH_00970	CDS	183				hypothetical protein
BNMCHMFH_00971	CDS	474				hypothetical protein
BNMCHMFH_00972	CDS	198				hypothetical protein
BNMCHMFH_00973	CDS	423				hypothetical protein
BNMCHMFH_00974	CDS	366				hypothetical protein
BNMCHMFH_00975	CDS	519				hypothetical protein
BNMCHMFH_00976	CDS	360				hypothetical protein
BNMCHMFH_00977	CDS	759				hypothetical protein
BNMCHMFH_00978	CDS	423				hypothetical protein
BNMCHMFH_00979	CDS	285				hypothetical protein
BNMCHMFH_00980	CDS	360				hypothetical protein
BNMCHMFH_00981	CDS	597				hypothetical protein
BNMCHMFH_00982	CDS	213				hypothetical protein
BNMCHMFH_00983	CDS	222				hypothetical protein
BNMCHMFH_00984	CDS	450	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
BNMCHMFH_00985	CDS	882				hypothetical protein
BNMCHMFH_00986	CDS	1113				hypothetical protein
BNMCHMFH_00987	CDS	1092				hypothetical protein
BNMCHMFH_00988	CDS	660				hypothetical protein
BNMCHMFH_00989	CDS	717	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
BNMCHMFH_00990	CDS	621	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
BNMCHMFH_00991	CDS	1023	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
BNMCHMFH_00992	CDS	858	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BNMCHMFH_00993	CDS	1968	pulA	3.2.1.41	COG1523	Pullulanase
BNMCHMFH_00994	CDS	3831				hypothetical protein
BNMCHMFH_00995	CDS	1194	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
BNMCHMFH_00996	CDS	342				hypothetical protein
BNMCHMFH_00997	CDS	816	bamD			Outer membrane protein assembly factor BamD
BNMCHMFH_00998	CDS	1650				hypothetical protein
BNMCHMFH_00999	CDS	396	mutL_1			DNA mismatch repair protein MutL
BNMCHMFH_01000	CDS	1404				hypothetical protein
BNMCHMFH_01001	CDS	675				hypothetical protein
BNMCHMFH_01002	CDS	786	kaiC2	2.7.11.1	COG0467	Circadian clock protein KaiC2
BNMCHMFH_01003	CDS	390	kaiB			Circadian clock oscillator protein KaiB
BNMCHMFH_01004	CDS	1368	sasA_9	2.7.13.3		Adaptive-response sensory-kinase SasA
BNMCHMFH_01005	tRNA	73				tRNA-Arg(ccg)
BNMCHMFH_01006	CDS	579				hypothetical protein
BNMCHMFH_01007	CDS	507				hypothetical protein
BNMCHMFH_01008	CDS	2361				hypothetical protein
BNMCHMFH_01009	CDS	291				hypothetical protein
BNMCHMFH_01010	CDS	648				hypothetical protein
BNMCHMFH_01011	CDS	804				hypothetical protein
BNMCHMFH_01012	CDS	714	axeA1	3.1.1.72	COG0657	Acetylxylan esterase
BNMCHMFH_01013	CDS	1449			COG2308	putative protein
BNMCHMFH_01014	CDS	726	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
BNMCHMFH_01015	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
BNMCHMFH_01016	CDS	1113	kdnB	1.1.3.48	COG1454	3-deoxy-alpha-D-manno-octulosonate 8-oxidase
BNMCHMFH_01017	CDS	1209	axe7A	3.1.1.-	COG3458	Acetyl esterase Axe7A
BNMCHMFH_01018	CDS	813				hypothetical protein
BNMCHMFH_01019	CDS	345				hypothetical protein
BNMCHMFH_01020	CDS	558				hypothetical protein
BNMCHMFH_01021	CDS	588				hypothetical protein
BNMCHMFH_01022	CDS	555				hypothetical protein
BNMCHMFH_01023	CDS	354				hypothetical protein
BNMCHMFH_01024	CDS	867				hypothetical protein
BNMCHMFH_01025	CDS	267				hypothetical protein
BNMCHMFH_01026	CDS	429				hypothetical protein
BNMCHMFH_01027	CDS	237				hypothetical protein
BNMCHMFH_01028	CDS	339				hypothetical protein
BNMCHMFH_01029	CDS	249				hypothetical protein
BNMCHMFH_01030	CDS	831	exuT_1		COG2271	Hexuronate transporter
BNMCHMFH_01031	CDS	1560			COG0702	SusD-like protein P2
BNMCHMFH_01032	CDS	1440				hypothetical protein
BNMCHMFH_01033	CDS	678				hypothetical protein
BNMCHMFH_01034	CDS	237				hypothetical protein
BNMCHMFH_01035	CDS	876	araC		COG4977	Arabinose operon regulatory protein
BNMCHMFH_01036	CDS	1671				hypothetical protein
BNMCHMFH_01037	CDS	1275	macB_1	7.6.2.-		Macrolide export ATP-binding/permease protein MacB
BNMCHMFH_01038	CDS	1377	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
BNMCHMFH_01039	CDS	1461	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
BNMCHMFH_01040	CDS	984		7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit 12
BNMCHMFH_01041	CDS	429		2.3.1.-		Acetyltransferase
BNMCHMFH_01042	CDS	369				hypothetical protein
BNMCHMFH_01043	CDS	3405	mfd	3.6.4.-		Transcription-repair-coupling factor
BNMCHMFH_01044	CDS	459				hypothetical protein
BNMCHMFH_01045	CDS	162				hypothetical protein
BNMCHMFH_01046	CDS	282				hypothetical protein
BNMCHMFH_01047	CDS	975	nrdB	1.17.4.1		Ribonucleoside-diphosphate reductase subunit beta
BNMCHMFH_01048	CDS	858	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
BNMCHMFH_01049	CDS	1374	bglA_1	3.2.1.21	COG2723	Beta-glucosidase A
BNMCHMFH_01050	CDS	852				hypothetical protein
BNMCHMFH_01051	CDS	651				hypothetical protein
BNMCHMFH_01052	CDS	735	nupX		COG1972	Putative nucleoside permease NupX
BNMCHMFH_01053	CDS	318	trxA_1			Thioredoxin
BNMCHMFH_01054	CDS	1389	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BNMCHMFH_01055	CDS	1017	ykfA_1	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BNMCHMFH_01056	CDS	909	ykfA_2	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BNMCHMFH_01057	CDS	804				hypothetical protein
BNMCHMFH_01058	CDS	789			COG1073	putative protein
BNMCHMFH_01059	CDS	516				hypothetical protein
BNMCHMFH_01060	CDS	930	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BNMCHMFH_01061	CDS	1029	trhO_1	1.14.-.-	COG1054	tRNA uridine(34) hydroxylase
BNMCHMFH_01062	CDS	2478				hypothetical protein
BNMCHMFH_01063	CDS	219				hypothetical protein
BNMCHMFH_01064	CDS	390				hypothetical protein
BNMCHMFH_01065	CDS	1314				hypothetical protein
BNMCHMFH_01066	CDS	519				hypothetical protein
BNMCHMFH_01067	CDS	726				hypothetical protein
BNMCHMFH_01068	CDS	522				hypothetical protein
BNMCHMFH_01069	CDS	789	fadF_1	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
BNMCHMFH_01070	CDS	1575				hypothetical protein
BNMCHMFH_01071	CDS	1194	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BNMCHMFH_01072	CDS	1125	gumH	2.4.1.252	COG0438	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase
BNMCHMFH_01073	CDS	1275				hypothetical protein
BNMCHMFH_01074	CDS	942	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
BNMCHMFH_01075	CDS	1152	egtB_1	1.14.99.50	COG1262	Hercynine oxygenase
BNMCHMFH_01076	CDS	1590				hypothetical protein
BNMCHMFH_01077	CDS	966	osmV	7.6.2.-		Osmoprotectant import ATP-binding protein OsmV
BNMCHMFH_01078	CDS	732				hypothetical protein
BNMCHMFH_01079	CDS	864				hypothetical protein
BNMCHMFH_01080	CDS	507				hypothetical protein
BNMCHMFH_01081	CDS	744	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
BNMCHMFH_01082	CDS	684				hypothetical protein
BNMCHMFH_01083	CDS	210				hypothetical protein
BNMCHMFH_01084	CDS	2691		7.2.2.10		Calcium-transporting ATPase 1
BNMCHMFH_01085	CDS	834				hypothetical protein
BNMCHMFH_01086	CDS	501		4.1.2.-	COG3957	putative phosphoketolase
BNMCHMFH_01087	CDS	747				hypothetical protein
BNMCHMFH_01088	CDS	240				hypothetical protein
BNMCHMFH_01089	tRNA	74				tRNA-Phe(gaa)
BNMCHMFH_01090	CDS	2286	recQ_1	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
BNMCHMFH_01091	CDS	966	kdsD	5.3.1.13		Arabinose 5-phosphate isomerase KdsD
BNMCHMFH_01092	CDS	1083	algA			Alginate biosynthesis protein AlgA
BNMCHMFH_01093	CDS	843				hypothetical protein
BNMCHMFH_01094	CDS	504				hypothetical protein
BNMCHMFH_01095	CDS	969				hypothetical protein
BNMCHMFH_01096	CDS	384				hypothetical protein
BNMCHMFH_01097	CDS	996				hypothetical protein
BNMCHMFH_01098	CDS	1167	pat_1	2.6.1.57	COG0079	Aromatic amino acid aminotransferase
BNMCHMFH_01099	CDS	831		1.4.3.2		L-amino acid oxidase
BNMCHMFH_01100	CDS	666		1.4.3.2		L-amino acid oxidase
BNMCHMFH_01101	CDS	363				hypothetical protein
BNMCHMFH_01102	CDS	504				hypothetical protein
BNMCHMFH_01103	CDS	1518				hypothetical protein
BNMCHMFH_01104	CDS	189				hypothetical protein
BNMCHMFH_01105	CDS	180				hypothetical protein
BNMCHMFH_01106	CDS	525				hypothetical protein
BNMCHMFH_01107	CDS	477				hypothetical protein
BNMCHMFH_01108	CDS	546				hypothetical protein
BNMCHMFH_01109	CDS	1014				hypothetical protein
BNMCHMFH_01110	CDS	423	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
BNMCHMFH_01111	CDS	399				hypothetical protein
BNMCHMFH_01112	CDS	1671	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
BNMCHMFH_01113	CDS	966				hypothetical protein
BNMCHMFH_01114	CDS	135				hypothetical protein
BNMCHMFH_01115	CDS	177				hypothetical protein
BNMCHMFH_01116	CDS	396	yjgH		COG0251	RutC family protein YjgH
BNMCHMFH_01117	tRNA	76				tRNA-Pro(tgg)
BNMCHMFH_01118	CDS	1506				hypothetical protein
BNMCHMFH_01119	CDS	387	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
BNMCHMFH_01120	CDS	774				hypothetical protein
BNMCHMFH_01121	CDS	276				hypothetical protein
BNMCHMFH_01122	CDS	378				hypothetical protein
BNMCHMFH_01123	CDS	837	yycJ	3.1.11.-	COG1235	Exodeoxyribonuclease YycJ
BNMCHMFH_01124	CDS	1428				hypothetical protein
BNMCHMFH_01125	CDS	930	mdh	1.1.1.37		Malate dehydrogenase
BNMCHMFH_01126	CDS	474				hypothetical protein
BNMCHMFH_01127	CDS	360				hypothetical protein
BNMCHMFH_01128	CDS	1830				hypothetical protein
BNMCHMFH_01129	CDS	570	efp		COG0231	Elongation factor P
BNMCHMFH_01130	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BNMCHMFH_01131	CDS	192				hypothetical protein
BNMCHMFH_01132	CDS	1875	bmrA	7.6.2.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
BNMCHMFH_01133	CDS	552	yyaP_1		COG0262	putative protein YyaP
BNMCHMFH_01134	CDS	1029				hypothetical protein
BNMCHMFH_01135	CDS	1455				hypothetical protein
BNMCHMFH_01136	CDS	2061				hypothetical protein
BNMCHMFH_01137	CDS	147				hypothetical protein
BNMCHMFH_01138	CDS	348				hypothetical protein
BNMCHMFH_01139	CDS	2028	cntO			Metal-pseudopaline receptor CntO
BNMCHMFH_01140	CDS	210				hypothetical protein
BNMCHMFH_01141	CDS	195				hypothetical protein
BNMCHMFH_01142	CDS	585	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BNMCHMFH_01143	CDS	732				hypothetical protein
BNMCHMFH_01144	CDS	1029				hypothetical protein
BNMCHMFH_01145	CDS	366				hypothetical protein
BNMCHMFH_01146	CDS	1518		3.4.17.19		Thermostable carboxypeptidase 1
BNMCHMFH_01147	CDS	573				hypothetical protein
BNMCHMFH_01148	CDS	672				hypothetical protein
BNMCHMFH_01149	CDS	4326				hypothetical protein
BNMCHMFH_01150	CDS	1053				hypothetical protein
BNMCHMFH_01151	CDS	330				hypothetical protein
BNMCHMFH_01152	CDS	1173	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BNMCHMFH_01153	CDS	297				hypothetical protein
BNMCHMFH_01154	CDS	315	grpE		COG0576	Protein GrpE
BNMCHMFH_01155	CDS	2769				hypothetical protein
BNMCHMFH_01156	CDS	642	dnaJ_1			Chaperone protein DnaJ
BNMCHMFH_01157	CDS	270				hypothetical protein
BNMCHMFH_01158	CDS	561				hypothetical protein
BNMCHMFH_01159	CDS	1278				hypothetical protein
BNMCHMFH_01160	CDS	432	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
BNMCHMFH_01161	CDS	267				hypothetical protein
BNMCHMFH_01162	CDS	2499				hypothetical protein
BNMCHMFH_01163	CDS	1146	resA_4			Thiol-disulfide oxidoreductase ResA
BNMCHMFH_01164	tRNA	75				tRNA-Asp(gtc)
BNMCHMFH_01165	CDS	666				hypothetical protein
BNMCHMFH_01166	CDS	861	tolQ_1			Tol-Pal system protein TolQ
BNMCHMFH_01167	CDS	1182				hypothetical protein
BNMCHMFH_01168	CDS	2334	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
BNMCHMFH_01169	CDS	1449				hypothetical protein
BNMCHMFH_01170	CDS	1188		3.-.-.-	COG1473	putative hydrolase
BNMCHMFH_01171	CDS	465				hypothetical protein
BNMCHMFH_01172	CDS	669	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
BNMCHMFH_01173	CDS	780	jamB	1.14.19.40		Hex-5-enoyl-[acyl-carrier protein] acetylenase
BNMCHMFH_01174	CDS	870				hypothetical protein
BNMCHMFH_01175	CDS	2643	bepE_3			Efflux pump membrane transporter BepE
BNMCHMFH_01176	CDS	1947				hypothetical protein
BNMCHMFH_01177	CDS	837				hypothetical protein
BNMCHMFH_01178	CDS	1836			COG1132	putative ABC transporter ATP-binding protein
BNMCHMFH_01179	CDS	1059				hypothetical protein
BNMCHMFH_01180	CDS	1065	wbdB_3	2.4.1.349		O-antigen chain mannosyltransferase B
BNMCHMFH_01181	CDS	894				hypothetical protein
BNMCHMFH_01182	CDS	663				hypothetical protein
BNMCHMFH_01183	CDS	468	iscR		COG1959	HTH-type transcriptional regulator IscR
BNMCHMFH_01184	CDS	312			COG2151	Fe-S protein maturation auxiliary factor
BNMCHMFH_01185	CDS	450	sufE		COG2166	Cysteine desulfuration protein SufE
BNMCHMFH_01186	CDS	1245	cyd	2.8.1.7	COG0520	Cysteine desulfurase
BNMCHMFH_01187	CDS	801	sufD		COG0719	Iron-sulfur cluster assembly protein SufD
BNMCHMFH_01188	CDS	255				hypothetical protein
BNMCHMFH_01189	CDS	216				hypothetical protein
BNMCHMFH_01190	CDS	195				hypothetical protein
BNMCHMFH_01191	CDS	267	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
BNMCHMFH_01192	CDS	279				hypothetical protein
BNMCHMFH_01193	CDS	2343				putative TonB-dependent receptor
BNMCHMFH_01194	CDS	555				hypothetical protein
BNMCHMFH_01195	CDS	234				hypothetical protein
BNMCHMFH_01196	CDS	255				hypothetical protein
BNMCHMFH_01197	CDS	483				hypothetical protein
BNMCHMFH_01198	CDS	432				hypothetical protein
BNMCHMFH_01199	CDS	2532				hypothetical protein
BNMCHMFH_01200	CDS	285				hypothetical protein
BNMCHMFH_01201	CDS	537	f1pep1	3.4.21.26	COG1505	Prolyl endopeptidase
BNMCHMFH_01202	CDS	402				hypothetical protein
BNMCHMFH_01203	CDS	441	cymR		COG1959	HTH-type transcriptional regulator CymR
BNMCHMFH_01204	CDS	714	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BNMCHMFH_01205	CDS	642				hypothetical protein
BNMCHMFH_01206	CDS	999	parB		COG1475	Chromosome-partitioning protein ParB
BNMCHMFH_01207	CDS	960	nifH	1.18.6.1		Nitrogenase iron protein
BNMCHMFH_01208	CDS	501				hypothetical protein
BNMCHMFH_01209	CDS	486				hypothetical protein
BNMCHMFH_01210	CDS	492	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
BNMCHMFH_01211	CDS	555				hypothetical protein
BNMCHMFH_01212	CDS	564				hypothetical protein
BNMCHMFH_01213	CDS	1266	hutI_2	3.5.2.7		Imidazolonepropionase
BNMCHMFH_01214	CDS	906				hypothetical protein
BNMCHMFH_01215	CDS	951		3.3.2.10		Soluble epoxide hydrolase
BNMCHMFH_01216	CDS	564				hypothetical protein
BNMCHMFH_01217	tRNA	75				tRNA-Pro(ggg)
BNMCHMFH_01218	CDS	1263	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
BNMCHMFH_01219	CDS	510				hypothetical protein
BNMCHMFH_01220	CDS	945	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
BNMCHMFH_01221	CDS	849				hypothetical protein
BNMCHMFH_01222	CDS	3237			COG1629	TonB-dependent receptor P26
BNMCHMFH_01223	CDS	2361	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
BNMCHMFH_01224	CDS	552	sigE_2		COG1595	ECF RNA polymerase sigma factor SigE
BNMCHMFH_01225	CDS	327				hypothetical protein
BNMCHMFH_01226	CDS	195				hypothetical protein
BNMCHMFH_01227	CDS	213				hypothetical protein
BNMCHMFH_01228	CDS	1509	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
BNMCHMFH_01229	CDS	408				hypothetical protein
BNMCHMFH_01230	CDS	984	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
BNMCHMFH_01231	CDS	207				hypothetical protein
BNMCHMFH_01232	CDS	117				hypothetical protein
BNMCHMFH_01233	CDS	951	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BNMCHMFH_01234	CDS	663	rplY			Large ribosomal subunit protein bL25
BNMCHMFH_01235	CDS	579	pth	3.1.1.29		Peptidyl-tRNA hydrolase
BNMCHMFH_01236	CDS	576				hypothetical protein
BNMCHMFH_01237	CDS	972				hypothetical protein
BNMCHMFH_01238	CDS	2433				hypothetical protein
BNMCHMFH_01239	CDS	480				hypothetical protein
BNMCHMFH_01240	CDS	1401				hypothetical protein
BNMCHMFH_01241	CDS	459	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
BNMCHMFH_01242	CDS	651				hypothetical protein
BNMCHMFH_01243	CDS	204				hypothetical protein
BNMCHMFH_01244	CDS	2529	lacZ_2	3.2.1.23	COG3250	Beta-galactosidase
BNMCHMFH_01245	CDS	1347				hypothetical protein
BNMCHMFH_01246	CDS	465				hypothetical protein
BNMCHMFH_01247	CDS	1866				hypothetical protein
BNMCHMFH_01248	CDS	438				hypothetical protein
BNMCHMFH_01249	CDS	2472	clpB_1		COG0542	Chaperone protein ClpB
BNMCHMFH_01250	CDS	885		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
BNMCHMFH_01251	CDS	1182				hypothetical protein
BNMCHMFH_01252	CDS	1347	mao	1.5.3.21		4-methylaminobutanoate oxidase (methylamine-forming)
BNMCHMFH_01253	CDS	597	yigZ		COG1739	IMPACT family member YigZ
BNMCHMFH_01254	CDS	993	ribD		COG0117	Riboflavin biosynthesis protein RibD
BNMCHMFH_01255	CDS	1032	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BNMCHMFH_01256	CDS	243	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
BNMCHMFH_01257	CDS	435				hypothetical protein
BNMCHMFH_01258	CDS	1647				hypothetical protein
BNMCHMFH_01259	CDS	3756	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
BNMCHMFH_01260	CDS	2937				hypothetical protein
BNMCHMFH_01261	CDS	291				hypothetical protein
BNMCHMFH_01262	CDS	1152	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
BNMCHMFH_01263	CDS	912	rhaR_1			HTH-type transcriptional activator RhaR
BNMCHMFH_01264	CDS	393	rutC	3.5.-.-		3-aminoacrylate deaminase RutC
BNMCHMFH_01265	CDS	327				hypothetical protein
BNMCHMFH_01266	CDS	468				hypothetical protein
BNMCHMFH_01267	CDS	1014	bioB	2.8.1.6	COG0502	Biotin synthase
BNMCHMFH_01268	CDS	1125	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
BNMCHMFH_01269	CDS	834				hypothetical protein
BNMCHMFH_01270	CDS	732				hypothetical protein
BNMCHMFH_01271	tRNA	76				tRNA-Val(gac)
BNMCHMFH_01272	CDS	540				hypothetical protein
BNMCHMFH_01273	CDS	1104	tfdD	5.1.1.-	COG4948	D-Ala-D/L-Ala epimerase
BNMCHMFH_01274	CDS	549	phrB	4.1.99.13	COG3046	(6-4) photolyase
BNMCHMFH_01275	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
BNMCHMFH_01276	CDS	1020				hypothetical protein
BNMCHMFH_01277	CDS	492	hldE_1		COG0615	Bifunctional protein HldE
BNMCHMFH_01278	CDS	426				hypothetical protein
BNMCHMFH_01279	CDS	996	hldE_2		COG0615	Bifunctional protein HldE
BNMCHMFH_01280	CDS	1413	steT_2		COG0531	Serine/threonine exchanger SteT
BNMCHMFH_01281	CDS	498				hypothetical protein
BNMCHMFH_01282	CDS	489				hypothetical protein
BNMCHMFH_01283	CDS	1122	aes_2	3.1.1.-		Acetyl esterase
BNMCHMFH_01284	CDS	1335				hypothetical protein
BNMCHMFH_01285	CDS	948				hypothetical protein
BNMCHMFH_01286	CDS	456				hypothetical protein
BNMCHMFH_01287	CDS	483				hypothetical protein
BNMCHMFH_01288	CDS	258				hypothetical protein
BNMCHMFH_01289	CDS	903	pepO_1	3.4.24.-	COG3590	Neutral endopeptidase
BNMCHMFH_01290	CDS	420		3.1.3.3		Phosphoserine phosphatase
BNMCHMFH_01291	CDS	657	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
BNMCHMFH_01292	CDS	603	adk	2.7.4.3	COG0563	Adenylate kinase
BNMCHMFH_01293	CDS	480	msrB_1	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
BNMCHMFH_01294	CDS	1005	recA			Protein RecA
BNMCHMFH_01295	CDS	228				hypothetical protein
BNMCHMFH_01296	CDS	300				hypothetical protein
BNMCHMFH_01297	CDS	1332				hypothetical protein
BNMCHMFH_01298	CDS	1635				hypothetical protein
BNMCHMFH_01299	CDS	4914				hypothetical protein
BNMCHMFH_01300	CDS	3306	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
BNMCHMFH_01301	CDS	1146	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
BNMCHMFH_01302	CDS	990	moaA1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
BNMCHMFH_01303	CDS	1209	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
BNMCHMFH_01304	CDS	1245	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
BNMCHMFH_01305	CDS	1050	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
BNMCHMFH_01306	CDS	705				hypothetical protein
BNMCHMFH_01307	CDS	483				hypothetical protein
BNMCHMFH_01308	CDS	468				hypothetical protein
BNMCHMFH_01309	CDS	2850				hypothetical protein
BNMCHMFH_01310	CDS	1290				hypothetical protein
BNMCHMFH_01311	CDS	1485				hypothetical protein
BNMCHMFH_01312	CDS	1032				hypothetical protein
BNMCHMFH_01313	CDS	1170				hypothetical protein
BNMCHMFH_01314	CDS	1287	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BNMCHMFH_01315	CDS	1344	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
BNMCHMFH_01316	CDS	690	gltA	2.3.3.16		Citrate synthase
BNMCHMFH_01317	tRNA	72				tRNA-Gln(ctg)
BNMCHMFH_01318	CDS	570	azr	1.7.1.6		NADPH azoreductase
BNMCHMFH_01319	CDS	897	cbpA		COG0484	Curved DNA-binding protein
BNMCHMFH_01320	CDS	288				hypothetical protein
BNMCHMFH_01321	CDS	1404	steT_3		COG0531	Serine/threonine exchanger SteT
BNMCHMFH_01322	CDS	372				hypothetical protein
BNMCHMFH_01323	CDS	918	lgdh_2	1.1.1.425	COG0673	Levoglucosan dehydrogenase
BNMCHMFH_01324	CDS	423				hypothetical protein
BNMCHMFH_01325	CDS	411				hypothetical protein
BNMCHMFH_01326	CDS	582				hypothetical protein
BNMCHMFH_01327	CDS	1722	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
BNMCHMFH_01328	CDS	945				hypothetical protein
BNMCHMFH_01329	CDS	504	pyrR		COG2065	Bifunctional protein PyrR
BNMCHMFH_01330	CDS	1314	fadF_2	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
BNMCHMFH_01331	CDS	684				hypothetical protein
BNMCHMFH_01332	CDS	468				hypothetical protein
BNMCHMFH_01333	CDS	1269				hypothetical protein
BNMCHMFH_01334	CDS	765	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
BNMCHMFH_01335	CDS	1008	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
BNMCHMFH_01336	CDS	717	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
BNMCHMFH_01337	CDS	2340	topA	5.6.2.1	COG0550	DNA topoisomerase 1
BNMCHMFH_01338	CDS	873				hypothetical protein
BNMCHMFH_01339	CDS	471	mrgA	1.16.-.-	COG0783	Protein MrgA
BNMCHMFH_01340	CDS	1428	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BNMCHMFH_01341	CDS	1038	hmp	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
BNMCHMFH_01342	CDS	492	cdd	3.5.4.5	COG0295	Cytidine deaminase
BNMCHMFH_01343	CDS	2373				hypothetical protein
BNMCHMFH_01344	CDS	396				hypothetical protein
BNMCHMFH_01345	CDS	285				hypothetical protein
BNMCHMFH_01346	CDS	927	deoK	2.7.1.15		Deoxyribokinase
BNMCHMFH_01347	CDS	1716				hypothetical protein
BNMCHMFH_01348	CDS	393	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
BNMCHMFH_01349	CDS	1173				hypothetical protein
BNMCHMFH_01350	CDS	1479		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
BNMCHMFH_01351	CDS	1158	mro_1	5.1.3.3		Aldose 1-epimerase
BNMCHMFH_01352	CDS	420				hypothetical protein
BNMCHMFH_01353	CDS	477				hypothetical protein
BNMCHMFH_01354	CDS	1329	ahcY	3.13.2.1		Adenosylhomocysteinase
BNMCHMFH_01355	CDS	693				hypothetical protein
BNMCHMFH_01356	CDS	312				hypothetical protein
BNMCHMFH_01357	CDS	483				hypothetical protein
BNMCHMFH_01358	CDS	660				hypothetical protein
BNMCHMFH_01359	CDS	1494				hypothetical protein
BNMCHMFH_01360	CDS	3213				hypothetical protein
