locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFNFDLHH_01186	CDS	408				hypothetical protein
HFNFDLHH_01187	CDS	189				hypothetical protein
HFNFDLHH_01188	CDS	273				hypothetical protein
HFNFDLHH_01189	CDS	345				hypothetical protein
HFNFDLHH_01190	CDS	1965	leuC_1	4.2.1.33		3-isopropylmalate dehydratase large subunit
HFNFDLHH_01191	CDS	273				hypothetical protein
HFNFDLHH_01192	CDS	192				hypothetical protein
HFNFDLHH_01193	CDS	327	fdxA_1			Ferredoxin
HFNFDLHH_01194	CDS	1209	radA	3.6.4.-	COG1066	DNA repair protein RadA
HFNFDLHH_01195	CDS	213				hypothetical protein
HFNFDLHH_01196	CDS	1485				hypothetical protein
HFNFDLHH_01197	CDS	612				hypothetical protein
HFNFDLHH_01198	CDS	429				hypothetical protein
HFNFDLHH_01199	CDS	378				hypothetical protein
HFNFDLHH_01200	CDS	822	dppC		COG1173	Dipeptide transport system permease protein DppC
HFNFDLHH_01201	CDS	1020	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
HFNFDLHH_01202	CDS	1689	appA			Oligopeptide-binding protein AppA
HFNFDLHH_01203	CDS	972	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
HFNFDLHH_01204	CDS	777	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
HFNFDLHH_01205	CDS	966	vldW_1	1.14.11.52		Validamycin A dioxygenase
HFNFDLHH_01206	CDS	954	vldW_2	1.14.11.52		Validamycin A dioxygenase
HFNFDLHH_01207	CDS	648	glaR		COG1802	HTH-type transcriptional repressor GlaR
HFNFDLHH_01208	CDS	1179	soxA	1.5.3.1		Monomeric sarcosine oxidase
HFNFDLHH_01209	CDS	1227	bmoA_1	1.14.13.251	COG4638	Glycine betaine monooxygenase oxygenase subunit
HFNFDLHH_01210	CDS	876				hypothetical protein
HFNFDLHH_01211	CDS	972	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
HFNFDLHH_01212	CDS	261				hypothetical protein
HFNFDLHH_01213	CDS	387				hypothetical protein
HFNFDLHH_01214	CDS	138				hypothetical protein
HFNFDLHH_01215	CDS	564	acnA	4.2.1.3	COG1048	Aconitate hydratase A
HFNFDLHH_01216	CDS	207				hypothetical protein
HFNFDLHH_01217	CDS	714				hypothetical protein
HFNFDLHH_01218	CDS	261				hypothetical protein
HFNFDLHH_01219	CDS	1407				hypothetical protein
HFNFDLHH_01220	CDS	795				hypothetical protein
HFNFDLHH_01221	CDS	1149	pcm_9	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
HFNFDLHH_01222	CDS	219				hypothetical protein
HFNFDLHH_01223	CDS	933	liuE	4.1.3.26		3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
HFNFDLHH_01224	CDS	486				hypothetical protein
HFNFDLHH_01225	CDS	852	birA	6.3.4.15	COG0340	Biotin--[acetyl-CoA-carboxylase] ligase
HFNFDLHH_01226	CDS	168				hypothetical protein
HFNFDLHH_01227	CDS	774	kdgR			HTH-type transcriptional regulator KdgR
HFNFDLHH_01228	CDS	1812	dnaK_3			Chaperone protein DnaK
HFNFDLHH_01229	tRNA	74				tRNA-Glu(ctc)
HFNFDLHH_01230	tRNA	73				tRNA-Gln(ctg)
HFNFDLHH_01231	CDS	1509	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HFNFDLHH_01232	CDS	1509	kmo_1	1.14.13.9		Kynurenine 3-monooxygenase
HFNFDLHH_01233	CDS	774				hypothetical protein
HFNFDLHH_01234	CDS	933	cimA_2	2.3.3.21	COG0119	(R)-citramalate synthase
HFNFDLHH_01235	CDS	531	bagB	3.6.1.-	COG0003	ATPase BagB
HFNFDLHH_01236	CDS	384	whiB_2			Transcriptional regulator WhiB
HFNFDLHH_01237	CDS	2382	mtgA_1	2.4.99.28		Biosynthetic peptidoglycan transglycosylase
HFNFDLHH_01238	CDS	282				hypothetical protein
HFNFDLHH_01239	CDS	2076	tmk_1	2.7.4.9		Thymidylate kinase
HFNFDLHH_01240	CDS	1152				hypothetical protein
HFNFDLHH_01241	CDS	174				hypothetical protein
HFNFDLHH_01242	tRNA	76				tRNA-Thr(cgt)
HFNFDLHH_01243	CDS	618				hypothetical protein
HFNFDLHH_01244	CDS	1323	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HFNFDLHH_01245	CDS	303				hypothetical protein
HFNFDLHH_01246	CDS	147				hypothetical protein
HFNFDLHH_01247	CDS	744				hypothetical protein
HFNFDLHH_01248	CDS	399				hypothetical protein
HFNFDLHH_01249	CDS	1125				hypothetical protein
HFNFDLHH_01250	CDS	111				hypothetical protein
HFNFDLHH_01251	CDS	267				hypothetical protein
HFNFDLHH_01252	CDS	270				hypothetical protein
HFNFDLHH_01253	CDS	2016	accA1		COG4770	Biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase alpha1 subunit
HFNFDLHH_01254	CDS	1587	accD1	2.1.3.-	COG4799	Biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase beta1 subunit
HFNFDLHH_01255	CDS	702	tcrA_1		COG0745	Transcriptional regulatory protein TcrA
HFNFDLHH_01256	CDS	1530	sasA_2	2.7.13.3		Adaptive-response sensory-kinase SasA
HFNFDLHH_01257	CDS	588	slmA			Nucleoid occlusion factor SlmA
HFNFDLHH_01258	CDS	1932				hypothetical protein
HFNFDLHH_01259	CDS	1056				hypothetical protein
HFNFDLHH_01260	CDS	489				hypothetical protein
HFNFDLHH_01261	CDS	1518	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
HFNFDLHH_01262	CDS	1917				hypothetical protein
HFNFDLHH_01263	CDS	768				hypothetical protein
HFNFDLHH_01264	CDS	1884				hypothetical protein
HFNFDLHH_01265	CDS	3765				hypothetical protein
HFNFDLHH_01266	CDS	519				hypothetical protein
HFNFDLHH_01267	CDS	324				hypothetical protein
HFNFDLHH_01268	CDS	999				hypothetical protein
HFNFDLHH_01269	CDS	156				hypothetical protein
HFNFDLHH_01270	CDS	1302	pcm_10	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
HFNFDLHH_01271	CDS	336				hypothetical protein
HFNFDLHH_01272	CDS	1647				hypothetical protein
HFNFDLHH_01273	CDS	360				hypothetical protein
HFNFDLHH_01274	CDS	696				hypothetical protein
HFNFDLHH_01275	CDS	2064				hypothetical protein
HFNFDLHH_01276	CDS	330				hypothetical protein
HFNFDLHH_01277	CDS	933				hypothetical protein
HFNFDLHH_01278	CDS	786				hypothetical protein
HFNFDLHH_01279	CDS	108				hypothetical protein
HFNFDLHH_01280	CDS	867				hypothetical protein
HFNFDLHH_01281	CDS	906				hypothetical protein
HFNFDLHH_01282	CDS	150	pepO	3.4.24.-	COG3590	Neutral endopeptidase
HFNFDLHH_01283	CDS	1029	alx_2		COG0861	Putative membrane-bound redox modulator Alx
HFNFDLHH_01284	CDS	1125				hypothetical protein
HFNFDLHH_01285	CDS	516				hypothetical protein
	repeat_region	212				
HFNFDLHH_01286	CDS	1305	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
HFNFDLHH_01287	CDS	612				hypothetical protein
HFNFDLHH_01288	CDS	1806				hypothetical protein
HFNFDLHH_01289	CDS	507				hypothetical protein
HFNFDLHH_01290	CDS	141				hypothetical protein
HFNFDLHH_01291	CDS	363				hypothetical protein
HFNFDLHH_01292	CDS	510				hypothetical protein
HFNFDLHH_01293	CDS	1152				hypothetical protein
HFNFDLHH_01294	CDS	1359				hypothetical protein
HFNFDLHH_01295	CDS	717	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HFNFDLHH_01296	CDS	387				hypothetical protein
HFNFDLHH_01297	CDS	3561	dnaE1_1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HFNFDLHH_01298	CDS	351				hypothetical protein
HFNFDLHH_01299	CDS	1056				hypothetical protein
HFNFDLHH_01300	CDS	141				hypothetical protein
HFNFDLHH_01301	CDS	129				hypothetical protein
HFNFDLHH_01302	CDS	1200				hypothetical protein
HFNFDLHH_01303	CDS	831	ribX_2		COG0600	Riboflavin transport system permease protein RibX
HFNFDLHH_01304	CDS	699				hypothetical protein
HFNFDLHH_01305	CDS	312				hypothetical protein
HFNFDLHH_01306	CDS	396				hypothetical protein
HFNFDLHH_01307	CDS	831				hypothetical protein
HFNFDLHH_01308	CDS	1005				hypothetical protein
HFNFDLHH_01309	CDS	495				hypothetical protein
HFNFDLHH_01310	CDS	522				hypothetical protein
HFNFDLHH_01311	CDS	828	rlmP_1	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
HFNFDLHH_01312	CDS	606	def_1	3.5.1.88	COG0242	Peptide deformylase
HFNFDLHH_01313	CDS	801				hypothetical protein
HFNFDLHH_01314	CDS	1221	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
HFNFDLHH_01315	CDS	1110		2.3.1.-	COG3424	Methyl-branched alkylpyrone synthesis polyketide synthase-like Pks11
HFNFDLHH_01316	CDS	549				hypothetical protein
HFNFDLHH_01317	CDS	1038				hypothetical protein
HFNFDLHH_01318	CDS	627	idi_2	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
HFNFDLHH_01319	CDS	633				hypothetical protein
HFNFDLHH_01320	CDS	459				hypothetical protein
HFNFDLHH_01321	CDS	327				hypothetical protein
HFNFDLHH_01322	CDS	828	wbbD	2.4.1.303		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
HFNFDLHH_01323	CDS	1026				hypothetical protein
HFNFDLHH_01324	CDS	798	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
HFNFDLHH_01325	CDS	1074	manB	2.7.7.13	COG1208	Mannose-1-phosphate guanylyltransferase
HFNFDLHH_01326	CDS	909				hypothetical protein
HFNFDLHH_01327	CDS	981	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
HFNFDLHH_01328	CDS	1341	fbiB_1		COG0778	Bifunctional F420 biosynthesis protein FbiB
HFNFDLHH_01329	CDS	558				hypothetical protein
HFNFDLHH_01330	CDS	765	rip2		COG1994	Putative zinc metalloprotease Rip2
HFNFDLHH_01331	CDS	378				hypothetical protein
HFNFDLHH_01332	CDS	378				hypothetical protein
HFNFDLHH_01333	CDS	555				hypothetical protein
HFNFDLHH_01334	CDS	411	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HFNFDLHH_01335	CDS	210				hypothetical protein
HFNFDLHH_01336	CDS	276				hypothetical protein
HFNFDLHH_01337	CDS	213				hypothetical protein
HFNFDLHH_01338	CDS	924	lnrL_1	7.6.2.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
HFNFDLHH_01339	CDS	828				hypothetical protein
HFNFDLHH_01340	CDS	843				hypothetical protein
HFNFDLHH_01341	CDS	804				hypothetical protein
HFNFDLHH_01342	CDS	642				hypothetical protein
HFNFDLHH_01343	CDS	1737				hypothetical protein
HFNFDLHH_01344	CDS	513				hypothetical protein
HFNFDLHH_01345	CDS	792				hypothetical protein
HFNFDLHH_01346	CDS	1179				hypothetical protein
HFNFDLHH_01347	CDS	501				hypothetical protein
HFNFDLHH_01348	CDS	1395	trpB_1	4.2.1.20		Tryptophan synthase beta chain
HFNFDLHH_01349	CDS	1419	6-hdno	1.5.3.6		(R)-6-hydroxynicotine oxidase
HFNFDLHH_01350	CDS	1374		1.14.-.-	COG2124	Putative cytochrome P450 126
HFNFDLHH_01351	CDS	498				hypothetical protein
HFNFDLHH_01352	CDS	702	hchA_1	3.1.2.-	COG0693	Protein/nucleic acid deglycase HchA
HFNFDLHH_01353	CDS	432				hypothetical protein
HFNFDLHH_01354	CDS	546				hypothetical protein
HFNFDLHH_01355	CDS	1716	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
HFNFDLHH_01356	CDS	492				hypothetical protein
HFNFDLHH_01357	CDS	1368	accC_1	6.3.4.14		Biotin carboxylase
HFNFDLHH_01358	CDS	204				hypothetical protein
HFNFDLHH_01359	CDS	351				hypothetical protein
HFNFDLHH_01360	CDS	1155				hypothetical protein
HFNFDLHH_01361	CDS	930				hypothetical protein
HFNFDLHH_01362	CDS	99				hypothetical protein
HFNFDLHH_01363	CDS	270				hypothetical protein
HFNFDLHH_01364	CDS	609				hypothetical protein
HFNFDLHH_01365	CDS	861				hypothetical protein
HFNFDLHH_01366	CDS	237	acyP	3.6.1.7	COG1254	Acylphosphatase
HFNFDLHH_01367	CDS	3609	smc_1		COG1196	Chromosome partition protein Smc
HFNFDLHH_01368	CDS	1437	ftsY	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
HFNFDLHH_01369	CDS	1419	amt		COG0004	Ammonium transporter
HFNFDLHH_01370	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
HFNFDLHH_01371	CDS	336	glnB_2		COG0347	Nitrogen regulatory protein P-II
HFNFDLHH_01372	CDS	2349	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HFNFDLHH_01373	CDS	567				hypothetical protein
HFNFDLHH_01374	CDS	1542	ffh	3.6.5.4	COG0541	Signal recognition particle protein
HFNFDLHH_01375	CDS	1068			COG1228	putative protein
HFNFDLHH_01376	CDS	888				hypothetical protein
HFNFDLHH_01377	CDS	465	rpsP			Small ribosomal subunit protein bS16
HFNFDLHH_01378	tRNA	97				tRNA-Ser(cga)
HFNFDLHH_01379	CDS	594	rimM		COG0806	Ribosome maturation factor RimM
HFNFDLHH_01380	CDS	216				hypothetical protein
HFNFDLHH_01381	CDS	570	clpC1_1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
HFNFDLHH_01382	CDS	747	trmD_2	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
HFNFDLHH_01383	CDS	450	rplS			Large ribosomal subunit protein bL19
HFNFDLHH_01384	CDS	1026				hypothetical protein
HFNFDLHH_01385	CDS	798				hypothetical protein
HFNFDLHH_01386	CDS	324				putative protein
HFNFDLHH_01387	CDS	357				hypothetical protein
HFNFDLHH_01388	CDS	1509	comM		COG0606	Competence protein ComM
HFNFDLHH_01389	CDS	1173	dprA		COG0758	Putative DNA processing protein DprA
HFNFDLHH_01390	CDS	1062	xerC_4		COG4974	Tyrosine recombinase XerC
HFNFDLHH_01391	CDS	681				hypothetical protein
HFNFDLHH_01392	CDS	1257	tetA			Tetracycline resistance protein, class C
HFNFDLHH_01393	CDS	816				hypothetical protein
HFNFDLHH_01394	CDS	1482	phrB	4.1.99.13	COG3046	(6-4) photolyase
HFNFDLHH_01395	CDS	462				hypothetical protein
HFNFDLHH_01396	CDS	756				hypothetical protein
HFNFDLHH_01397	CDS	882				hypothetical protein
HFNFDLHH_01398	CDS	5061				hypothetical protein
HFNFDLHH_01399	CDS	183				hypothetical protein
HFNFDLHH_01400	CDS	585	argS_2	6.1.1.19		Arginine--tRNA ligase
HFNFDLHH_01401	CDS	231				hypothetical protein
HFNFDLHH_01402	CDS	1287				hypothetical protein
HFNFDLHH_01403	CDS	183				hypothetical protein
HFNFDLHH_01404	CDS	393				hypothetical protein
HFNFDLHH_01405	CDS	849	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HFNFDLHH_01406	CDS	738		1.-.-.-	COG0300	putative oxidoreductase
HFNFDLHH_01407	CDS	363				hypothetical protein
HFNFDLHH_01408	CDS	612				hypothetical protein
HFNFDLHH_01409	CDS	339				hypothetical protein
HFNFDLHH_01410	CDS	858				hypothetical protein
HFNFDLHH_01411	CDS	369				hypothetical protein
HFNFDLHH_01412	CDS	534	cobT_2	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
HFNFDLHH_01413	CDS	765	cobS_2	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
HFNFDLHH_01414	CDS	690	menG_1	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
HFNFDLHH_01415	CDS	288	fbiB_2	1.3.8.17		Bifunctional F420 biosynthesis protein FbiB
HFNFDLHH_01416	CDS	711	gph_3	3.1.3.18		Phosphoglycolate phosphatase
HFNFDLHH_01417	CDS	1224				hypothetical protein
HFNFDLHH_01418	CDS	972	adoK	2.7.1.20		Adenosine kinase
HFNFDLHH_01419	CDS	1911	asnB_1	6.3.5.4		Putative asparagine synthetase [glutamine-hydrolyzing]
HFNFDLHH_01420	CDS	972	ctaC	7.1.1.9	COG1622	Cytochrome c oxidase subunit 2
HFNFDLHH_01421	CDS	399	ctaF	7.1.1.9		putative cytochrome c oxidase polypeptide 4
HFNFDLHH_01422	CDS	1479				hypothetical protein
HFNFDLHH_01423	CDS	534				hypothetical protein
HFNFDLHH_01424	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
HFNFDLHH_01425	CDS	486	deoK_1	2.7.1.15		Deoxyribokinase
HFNFDLHH_01426	CDS	615	htpG_1		COG0326	Chaperone protein HtpG
HFNFDLHH_01427	CDS	462				hypothetical protein
HFNFDLHH_01428	CDS	1260	luxQ	2.7.13.3	COG0784	Autoinducer 2 sensor kinase/phosphatase LuxQ
HFNFDLHH_01429	CDS	531	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
HFNFDLHH_01430	CDS	366				hypothetical protein
HFNFDLHH_01431	CDS	789				hypothetical protein
HFNFDLHH_01432	CDS	1152				hypothetical protein
HFNFDLHH_01433	CDS	1071	ackA	2.7.2.1	COG0282	Acetate kinase
HFNFDLHH_01434	CDS	705				hypothetical protein
HFNFDLHH_01435	CDS	513				hypothetical protein
HFNFDLHH_01436	CDS	909				hypothetical protein
HFNFDLHH_01437	CDS	1374	bcaP_1		COG0531	Branched-chain amino acid permease BcaP
HFNFDLHH_01438	CDS	417				hypothetical protein
HFNFDLHH_01439	CDS	498				hypothetical protein
HFNFDLHH_01440	CDS	1038				hypothetical protein
HFNFDLHH_01441	CDS	3885				hypothetical protein
HFNFDLHH_01442	CDS	849	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
HFNFDLHH_01443	CDS	372	whiB2			Transcriptional regulator WhiB2
HFNFDLHH_01444	CDS	480				hypothetical protein
HFNFDLHH_01445	CDS	375				hypothetical protein
HFNFDLHH_01446	CDS	627				hypothetical protein
HFNFDLHH_01447	CDS	417				hypothetical protein
HFNFDLHH_01448	CDS	2169				hypothetical protein
HFNFDLHH_01449	CDS	186				hypothetical protein
HFNFDLHH_01450	CDS	156				hypothetical protein
HFNFDLHH_01451	CDS	939		1.3.1.103		2-haloacrylate reductase
HFNFDLHH_01452	CDS	552				hypothetical protein
HFNFDLHH_01453	CDS	264				hypothetical protein
HFNFDLHH_01454	CDS	1191				hypothetical protein
HFNFDLHH_01455	CDS	876	ftsW_1	2.4.99.28	COG0772	putative peptidoglycan glycosyltransferase FtsW
HFNFDLHH_01456	CDS	564				hypothetical protein
HFNFDLHH_01457	CDS	426				hypothetical protein
HFNFDLHH_01458	CDS	531				hypothetical protein
HFNFDLHH_01459	CDS	276				hypothetical protein
HFNFDLHH_01460	CDS	270	uptA_1		COG0586	Undecaprenyl phosphate transporter A
HFNFDLHH_01461	CDS	195				hypothetical protein
HFNFDLHH_01462	CDS	906	xerC_5			Tyrosine recombinase XerC
HFNFDLHH_01463	CDS	768				hypothetical protein
HFNFDLHH_01464	CDS	162				hypothetical protein
HFNFDLHH_01465	CDS	915				hypothetical protein
HFNFDLHH_01466	CDS	1413	sthA	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
HFNFDLHH_01467	CDS	1014				hypothetical protein
HFNFDLHH_01468	CDS	963	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HFNFDLHH_01469	CDS	720	ideR		COG1321	Iron-dependent repressor IdeR
HFNFDLHH_01470	CDS	867	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
HFNFDLHH_01471	CDS	1170	acuC			Acetoin utilization protein AcuC
HFNFDLHH_01472	CDS	3030	sucD_1	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
HFNFDLHH_01473	CDS	1659	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
HFNFDLHH_01474	CDS	486	acmB_1	3.1.1.114		Methyl acetate hydrolase
HFNFDLHH_01475	CDS	720	acmB_2	3.1.1.114		Methyl acetate hydrolase
HFNFDLHH_01476	CDS	828	yisK	5.3.2.2	COG0179	Oxaloacetate tautomerase YisK
HFNFDLHH_01477	CDS	726				hypothetical protein
HFNFDLHH_01478	CDS	186				hypothetical protein
HFNFDLHH_01479	CDS	573				hypothetical protein
HFNFDLHH_01480	CDS	546	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
HFNFDLHH_01481	CDS	423				hypothetical protein
HFNFDLHH_01482	CDS	300				hypothetical protein
HFNFDLHH_01483	CDS	828	nei2	3.2.2.-	COG0266	DNA-(apurinic or apyrimidinic site) lyase Nei2
HFNFDLHH_01484	CDS	279				hypothetical protein
HFNFDLHH_01485	CDS	690				hypothetical protein
HFNFDLHH_01486	CDS	399				hypothetical protein
HFNFDLHH_01487	CDS	195				hypothetical protein
HFNFDLHH_01488	CDS	441				hypothetical protein
HFNFDLHH_01489	CDS	1023	yidC_2		COG0706	Membrane protein insertase YidC
HFNFDLHH_01490	CDS	360				hypothetical protein
HFNFDLHH_01491	CDS	102				hypothetical protein
HFNFDLHH_01492	CDS	1950	lhr	3.2.2.27	COG1201	Lhr helicase/ probable uracil glycosylase
HFNFDLHH_01493	CDS	162				hypothetical protein
HFNFDLHH_01494	CDS	408				hypothetical protein
HFNFDLHH_01495	CDS	474				hypothetical protein
HFNFDLHH_01496	CDS	1062	fdhA_2	1.17.1.10		NADP(+)-dependent formate dehydrogenase subunit alpha
HFNFDLHH_01497	CDS	570	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
HFNFDLHH_01498	CDS	1179				hypothetical protein
HFNFDLHH_01499	CDS	432				hypothetical protein
HFNFDLHH_01500	CDS	255				hypothetical protein
HFNFDLHH_01501	CDS	252	allB	3.5.2.5		Allantoinase
HFNFDLHH_01502	CDS	1023	alc	3.5.3.4		allantoicase
HFNFDLHH_01503	CDS	1257	mlc		COG1940	DNA-binding transcriptional repressor Mlc
HFNFDLHH_01504	CDS	1506	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
HFNFDLHH_01505	CDS	1017	rbsC		COG1172	Ribose import permease protein RbsC
HFNFDLHH_01506	CDS	1059				hypothetical protein
HFNFDLHH_01507	CDS	1161	lgdh	1.1.1.425	COG0673	Levoglucosan dehydrogenase
HFNFDLHH_01508	CDS	1005				hypothetical protein
HFNFDLHH_01509	CDS	204				hypothetical protein
HFNFDLHH_01510	CDS	447				hypothetical protein
HFNFDLHH_01511	CDS	4197	mdtC			Multidrug resistance protein MdtC
HFNFDLHH_01512	CDS	1296				hypothetical protein
HFNFDLHH_01513	CDS	822				hypothetical protein
HFNFDLHH_01514	CDS	114				hypothetical protein
HFNFDLHH_01515	CDS	243				hypothetical protein
HFNFDLHH_01516	CDS	1716	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
HFNFDLHH_01517	CDS	1044			COG1253	putative protein
HFNFDLHH_01518	CDS	1410				hypothetical protein
HFNFDLHH_01519	CDS	963	coaA	2.7.1.33	COG0572	Pantothenate kinase
HFNFDLHH_01520	CDS	456			COG1846	HTH-type transcriptional regulator
HFNFDLHH_01521	CDS	879				hypothetical protein
HFNFDLHH_01522	CDS	1938	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
HFNFDLHH_01523	CDS	1179				hypothetical protein
HFNFDLHH_01524	CDS	2316	uvrA_1		COG0178	UvrABC system protein A
HFNFDLHH_01525	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
HFNFDLHH_01526	CDS	180				hypothetical protein
HFNFDLHH_01527	CDS	396				hypothetical protein
HFNFDLHH_01528	CDS	141				hypothetical protein
HFNFDLHH_01529	CDS	276				hypothetical protein
HFNFDLHH_01530	CDS	2385	ctpA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
HFNFDLHH_01531	CDS	417				hypothetical protein
HFNFDLHH_01532	CDS	741	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
HFNFDLHH_01533	CDS	393				hypothetical protein
HFNFDLHH_01534	CDS	627				hypothetical protein
HFNFDLHH_01535	CDS	783	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
HFNFDLHH_01536	CDS	258				hypothetical protein
HFNFDLHH_01537	CDS	288				hypothetical protein
HFNFDLHH_01538	CDS	201				hypothetical protein
HFNFDLHH_01539	CDS	927				hypothetical protein
HFNFDLHH_01540	CDS	351				hypothetical protein
HFNFDLHH_01541	CDS	1131				hypothetical protein
HFNFDLHH_01542	CDS	609				hypothetical protein
HFNFDLHH_01543	CDS	117				hypothetical protein
HFNFDLHH_01544	CDS	585				hypothetical protein
HFNFDLHH_01545	CDS	459				hypothetical protein
HFNFDLHH_01546	CDS	480				hypothetical protein
HFNFDLHH_01547	CDS	195				hypothetical protein
HFNFDLHH_01548	CDS	1191				hypothetical protein
HFNFDLHH_01549	CDS	2295				hypothetical protein
HFNFDLHH_01550	CDS	1524	bcaP_2		COG0531	Branched-chain amino acid permease BcaP
HFNFDLHH_01551	CDS	2172				hypothetical protein
HFNFDLHH_01552	CDS	1143				hypothetical protein
HFNFDLHH_01553	CDS	477				hypothetical protein
HFNFDLHH_01554	CDS	867				hypothetical protein
HFNFDLHH_01555	CDS	1038				hypothetical protein
HFNFDLHH_01556	CDS	1086		2.4.1.11	COG0297	Glycogen synthase
HFNFDLHH_01557	CDS	927				hypothetical protein
HFNFDLHH_01558	CDS	1032				hypothetical protein
HFNFDLHH_01559	CDS	945				hypothetical protein
HFNFDLHH_01560	CDS	1239				hypothetical protein
HFNFDLHH_01561	CDS	624	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
HFNFDLHH_01562	CDS	1005	acg_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase acg
HFNFDLHH_01563	CDS	165				hypothetical protein
HFNFDLHH_01564	CDS	459				hypothetical protein
HFNFDLHH_01565	CDS	1077				hypothetical protein
HFNFDLHH_01566	CDS	312				hypothetical protein
HFNFDLHH_01567	CDS	387				hypothetical protein
HFNFDLHH_01568	CDS	684				hypothetical protein
HFNFDLHH_01569	CDS	570				hypothetical protein
HFNFDLHH_01570	CDS	1176	pepN_2	3.4.11.2		Aminopeptidase N
HFNFDLHH_01571	CDS	414			COG1512	putative protein
HFNFDLHH_01572	CDS	267				hypothetical protein
HFNFDLHH_01573	CDS	252	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
HFNFDLHH_01574	CDS	798				hypothetical protein
HFNFDLHH_01575	CDS	570				hypothetical protein
HFNFDLHH_01576	CDS	171				hypothetical protein
HFNFDLHH_01577	CDS	1641	lfrA		COG0477	Multidrug efflux pump LfrA
HFNFDLHH_01578	CDS	438				hypothetical protein
HFNFDLHH_01579	CDS	435				hypothetical protein
HFNFDLHH_01580	CDS	396				hypothetical protein
HFNFDLHH_01581	CDS	1362				hypothetical protein
HFNFDLHH_01582	CDS	717				hypothetical protein
HFNFDLHH_01583	CDS	705				hypothetical protein
HFNFDLHH_01584	CDS	246				hypothetical protein
HFNFDLHH_01585	CDS	3231				hypothetical protein
HFNFDLHH_01586	CDS	270				hypothetical protein
