locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNPMAEAG_00387	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
GNPMAEAG_00388	CDS	777	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
GNPMAEAG_00389	CDS	387	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
GNPMAEAG_00390	CDS	759	aqpZ2		COG0580	Aquaporin Z 2
GNPMAEAG_00391	CDS	342				hypothetical protein
GNPMAEAG_00392	CDS	228				hypothetical protein
GNPMAEAG_00393	CDS	1059				hypothetical protein
GNPMAEAG_00394	CDS	1281			COG4325	putative protein
GNPMAEAG_00395	CDS	498	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
GNPMAEAG_00396	CDS	1500				hypothetical protein
GNPMAEAG_00397	CDS	753	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
GNPMAEAG_00398	CDS	483				hypothetical protein
GNPMAEAG_00399	CDS	342				hypothetical protein
GNPMAEAG_00400	CDS	804	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
GNPMAEAG_00401	CDS	660	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
GNPMAEAG_00402	CDS	528				hypothetical protein
GNPMAEAG_00403	CDS	705				hypothetical protein
GNPMAEAG_00404	CDS	1164	paaJ_1	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GNPMAEAG_00405	CDS	2013	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GNPMAEAG_00406	CDS	2532				hypothetical protein
GNPMAEAG_00407	CDS	1662	dipZ_1		COG0526	Protein DipZ
GNPMAEAG_00408	CDS	888				hypothetical protein
GNPMAEAG_00409	CDS	735				hypothetical protein
GNPMAEAG_00410	CDS	492	gmk	2.7.4.8		Guanylate kinase
GNPMAEAG_00411	CDS	543				hypothetical protein
GNPMAEAG_00412	CDS	672				hypothetical protein
GNPMAEAG_00413	CDS	1044	fabH	2.3.1.180		Beta-ketoacyl-[acyl-carrier-protein] synthase III
GNPMAEAG_00414	CDS	474	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
GNPMAEAG_00415	CDS	2127				hypothetical protein
GNPMAEAG_00416	CDS	939				hypothetical protein
GNPMAEAG_00417	CDS	2547	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GNPMAEAG_00418	CDS	2391	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
GNPMAEAG_00419	CDS	468				hypothetical protein
GNPMAEAG_00420	CDS	987	recF		COG1195	DNA replication and repair protein RecF
GNPMAEAG_00421	CDS	1131	dnaN			Beta sliding clamp
GNPMAEAG_00422	CDS	621	dnaA		COG0593	Chromosomal replication initiator protein DnaA
GNPMAEAG_00423	CDS	1074				hypothetical protein
GNPMAEAG_00424	CDS	705	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GNPMAEAG_00425	CDS	357	rhdA	2.8.1.1		Thiosulfate sulfurtransferase
GNPMAEAG_00426	CDS	423				hypothetical protein
GNPMAEAG_00427	CDS	585	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
GNPMAEAG_00428	CDS	1278	frdA	1.3.5.1	COG1053	Fumarate reductase flavoprotein subunit
GNPMAEAG_00429	CDS	1122				hypothetical protein
GNPMAEAG_00430	CDS	924	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
GNPMAEAG_00431	CDS	798	ypbG		COG1408	putative protein YpbG
GNPMAEAG_00432	CDS	687	rpoE_1			ECF RNA polymerase sigma-E factor
GNPMAEAG_00433	CDS	645				hypothetical protein
GNPMAEAG_00434	CDS	711	ctc		COG1825	General stress protein Ctc
GNPMAEAG_00435	CDS	597	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
GNPMAEAG_00436	CDS	1890	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNPMAEAG_00437	CDS	3261	mfd	3.6.4.-		Transcription-repair-coupling factor
GNPMAEAG_00438	CDS	252				hypothetical protein
GNPMAEAG_00439	CDS	705				hypothetical protein
GNPMAEAG_00440	CDS	951	alsC		COG1172	D-allose transport system permease protein AlsC
GNPMAEAG_00441	CDS	639	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GNPMAEAG_00442	CDS	483	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GNPMAEAG_00443	CDS	1713	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
GNPMAEAG_00444	CDS	678				hypothetical protein
GNPMAEAG_00445	CDS	342	tcmI	4.2.1.154		Tetracenomycin F2 cyclase
GNPMAEAG_00446	CDS	312				hypothetical protein
GNPMAEAG_00447	CDS	366				hypothetical protein
GNPMAEAG_00448	CDS	1005	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
GNPMAEAG_00449	CDS	522	hsaB	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
GNPMAEAG_00450	CDS	864				hypothetical protein
GNPMAEAG_00451	CDS	576				hypothetical protein
GNPMAEAG_00452	CDS	2139	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
GNPMAEAG_00453	CDS	351	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
GNPMAEAG_00454	CDS	1113	vgb_2	4.2.99.-		Virginiamycin B lyase
GNPMAEAG_00455	CDS	300				hypothetical protein
GNPMAEAG_00456	CDS	3291	dnaE	2.7.7.7		DNA polymerase III subunit alpha
GNPMAEAG_00457	CDS	387				hypothetical protein
GNPMAEAG_00458	CDS	564	rpoE_2		COG1595	ECF RNA polymerase sigma-E factor
GNPMAEAG_00459	CDS	345				hypothetical protein
GNPMAEAG_00460	CDS	432				hypothetical protein
GNPMAEAG_00461	CDS	495				hypothetical protein
GNPMAEAG_00462	CDS	189				hypothetical protein
GNPMAEAG_00463	CDS	201				hypothetical protein
GNPMAEAG_00464	CDS	879	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GNPMAEAG_00465	CDS	756	scpA		COG1354	Segregation and condensation protein A
GNPMAEAG_00466	CDS	597	scpB		COG1386	Segregation and condensation protein B
GNPMAEAG_00467	CDS	330	yodB		COG1733	HTH-type transcriptional regulator YodB
GNPMAEAG_00468	CDS	294	lon1	3.4.21.53	COG0466	Lon protease 1
GNPMAEAG_00469	CDS	933	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GNPMAEAG_00470	CDS	549				hypothetical protein
GNPMAEAG_00471	CDS	432				hypothetical protein
GNPMAEAG_00472	CDS	366				hypothetical protein
GNPMAEAG_00473	CDS	1293	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GNPMAEAG_00474	CDS	717	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GNPMAEAG_00475	CDS	435				hypothetical protein
GNPMAEAG_00476	CDS	675	sigH_1		COG1595	RNA polymerase sigma-H factor
GNPMAEAG_00477	CDS	837	bioC_2	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
GNPMAEAG_00478	CDS	675				hypothetical protein
GNPMAEAG_00479	CDS	276				hypothetical protein
GNPMAEAG_00480	CDS	1047				hypothetical protein
GNPMAEAG_00481	CDS	261				hypothetical protein
GNPMAEAG_00482	CDS	207				hypothetical protein
GNPMAEAG_00483	CDS	168				hypothetical protein
GNPMAEAG_00484	CDS	822				hypothetical protein
GNPMAEAG_00485	CDS	444	ndhS_1	1.5.99.4		Nicotine 6-hydroxylase small subunit
GNPMAEAG_00486	CDS	2280	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GNPMAEAG_00487	CDS	843	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
GNPMAEAG_00488	CDS	693				hypothetical protein
GNPMAEAG_00489	CDS	423	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
GNPMAEAG_00490	CDS	1230				hypothetical protein
GNPMAEAG_00491	CDS	1428	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GNPMAEAG_00492	CDS	696	walR_1		COG0745	Transcriptional regulatory protein WalR
GNPMAEAG_00493	CDS	1902				hypothetical protein
GNPMAEAG_00494	CDS	1200	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
GNPMAEAG_00495	CDS	939	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
GNPMAEAG_00496	CDS	984	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNPMAEAG_00497	CDS	1452				hypothetical protein
GNPMAEAG_00498	CDS	1218				hypothetical protein
GNPMAEAG_00499	CDS	2091	pbpG		COG0744	Penicillin-binding protein 2D
GNPMAEAG_00500	CDS	726				hypothetical protein
GNPMAEAG_00501	CDS	1335				hypothetical protein
GNPMAEAG_00502	CDS	912				hypothetical protein
GNPMAEAG_00503	CDS	654				hypothetical protein
GNPMAEAG_00504	CDS	480			COG1259	putative protein
GNPMAEAG_00505	tRNA	74				tRNA-Ile(gat)
GNPMAEAG_00506	CDS	168	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GNPMAEAG_00507	CDS	1152	kynU_1	3.7.1.3		Kynureninase
GNPMAEAG_00508	CDS	462				hypothetical protein
GNPMAEAG_00509	CDS	720		4.3.1.19		L-threonine ammonia-lyase
GNPMAEAG_00510	CDS	636				hypothetical protein
GNPMAEAG_00511	CDS	753				hypothetical protein
GNPMAEAG_00512	CDS	108				hypothetical protein
GNPMAEAG_00513	CDS	324				hypothetical protein
GNPMAEAG_00514	CDS	729				hypothetical protein
GNPMAEAG_00515	CDS	885				hypothetical protein
GNPMAEAG_00516	CDS	711	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GNPMAEAG_00517	CDS	225				hypothetical protein
GNPMAEAG_00518	CDS	291				hypothetical protein
GNPMAEAG_00519	CDS	246				hypothetical protein
GNPMAEAG_00520	CDS	1269		3.4.24.-	COG0612	putative zinc protease
GNPMAEAG_00521	CDS	393		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GNPMAEAG_00522	CDS	594				hypothetical protein
GNPMAEAG_00523	CDS	864	glmS_2	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GNPMAEAG_00524	CDS	1065				hypothetical protein
GNPMAEAG_00525	CDS	378	mug	3.2.2.28		G/U mismatch-specific DNA glycosylase
GNPMAEAG_00526	CDS	402				hypothetical protein
GNPMAEAG_00527	CDS	435	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
GNPMAEAG_00528	CDS	249				hypothetical protein
GNPMAEAG_00529	CDS	927				hypothetical protein
GNPMAEAG_00530	CDS	150				hypothetical protein
GNPMAEAG_00531	CDS	657				hypothetical protein
GNPMAEAG_00532	CDS	993	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GNPMAEAG_00533	CDS	666	trpA	4.2.1.20		Tryptophan synthase alpha chain
GNPMAEAG_00534	CDS	378				hypothetical protein
GNPMAEAG_00535	CDS	852	rbsK	2.7.1.15	COG0524	Ribokinase
GNPMAEAG_00536	CDS	1959	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
GNPMAEAG_00537	CDS	894				hypothetical protein
GNPMAEAG_00538	CDS	990	moxR1_1		COG0714	Chaperone MoxR1
GNPMAEAG_00539	CDS	519				hypothetical protein
GNPMAEAG_00540	CDS	891				hypothetical protein
GNPMAEAG_00541	CDS	195				hypothetical protein
GNPMAEAG_00542	CDS	1566	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
GNPMAEAG_00543	CDS	771				hypothetical protein
GNPMAEAG_00544	CDS	303				hypothetical protein
GNPMAEAG_00545	CDS	1059				hypothetical protein
GNPMAEAG_00546	CDS	816				hypothetical protein
GNPMAEAG_00547	CDS	1089	cefD_1	5.1.1.17	COG0520	Isopenicillin N epimerase
GNPMAEAG_00548	CDS	564				hypothetical protein
GNPMAEAG_00549	CDS	579				hypothetical protein
GNPMAEAG_00550	CDS	216				hypothetical protein
GNPMAEAG_00551	CDS	705				26 kDa periplasmic immunogenic protein
GNPMAEAG_00552	tRNA	72				tRNA-Arg(cct)
GNPMAEAG_00553	CDS	324				hypothetical protein
GNPMAEAG_00554	CDS	564	pknH	2.7.11.1	COG0515	Serine/threonine-protein kinase PknH
GNPMAEAG_00555	CDS	2229				hypothetical protein
GNPMAEAG_00556	CDS	132				hypothetical protein
GNPMAEAG_00557	CDS	108				hypothetical protein
GNPMAEAG_00558	CDS	198				hypothetical protein
GNPMAEAG_00559	CDS	396				hypothetical protein
GNPMAEAG_00560	CDS	450	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
GNPMAEAG_00561	CDS	273				hypothetical protein
GNPMAEAG_00562	CDS	681				hypothetical protein
GNPMAEAG_00563	CDS	825	mrp_1		COG0489	Iron-sulfur cluster carrier protein
GNPMAEAG_00564	CDS	495				hypothetical protein
GNPMAEAG_00565	CDS	753	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
GNPMAEAG_00566	CDS	1395	murT	6.3.5.13	COG0770	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
GNPMAEAG_00567	CDS	789	glmS_3	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GNPMAEAG_00568	CDS	531				hypothetical protein
GNPMAEAG_00569	CDS	837				hypothetical protein
GNPMAEAG_00570	CDS	1599	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
GNPMAEAG_00571	CDS	537				hypothetical protein
GNPMAEAG_00572	CDS	507				hypothetical protein
GNPMAEAG_00573	CDS	531	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GNPMAEAG_00574	CDS	195				hypothetical protein
GNPMAEAG_00575	CDS	471			COG1846	HTH-type transcriptional regulator
GNPMAEAG_00576	CDS	651				hypothetical protein
GNPMAEAG_00577	CDS	717				hypothetical protein
GNPMAEAG_00578	CDS	384				hypothetical protein
GNPMAEAG_00579	CDS	654				hypothetical protein
GNPMAEAG_00580	CDS	666	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GNPMAEAG_00581	CDS	1380				hypothetical protein
GNPMAEAG_00582	CDS	1047				hypothetical protein
GNPMAEAG_00583	CDS	138				hypothetical protein
GNPMAEAG_00584	CDS	363				hypothetical protein
GNPMAEAG_00585	CDS	375				hypothetical protein
GNPMAEAG_00586	CDS	900	acnA	4.2.1.3	COG1048	Aconitate hydratase A
GNPMAEAG_00587	CDS	1299				hypothetical protein
GNPMAEAG_00588	CDS	870				hypothetical protein
GNPMAEAG_00589	CDS	387				hypothetical protein
GNPMAEAG_00590	CDS	1398				hypothetical protein
GNPMAEAG_00591	CDS	813				hypothetical protein
GNPMAEAG_00592	CDS	360	rplR		COG0256	Large ribosomal subunit protein uL18
GNPMAEAG_00593	CDS	534	rplF		COG0097	Large ribosomal subunit protein uL6
GNPMAEAG_00594	CDS	396	rpsH		COG0096	Small ribosomal subunit protein uS8
GNPMAEAG_00595	CDS	186	rpsZ		COG0199	Small ribosomal subunit protein uS14B
GNPMAEAG_00596	CDS	594	rplE			Large ribosomal subunit protein uL5
GNPMAEAG_00597	CDS	360	rplX		COG0198	Large ribosomal subunit protein uL24
GNPMAEAG_00598	CDS	369	rplN		COG0093	Large ribosomal subunit protein uL14
GNPMAEAG_00599	CDS	567				hypothetical protein
GNPMAEAG_00600	CDS	204	rpmC		COG0255	Large ribosomal subunit protein uL29
GNPMAEAG_00601	CDS	426	rplP		COG0197	Large ribosomal subunit protein uL16
GNPMAEAG_00602	CDS	1041				hypothetical protein
GNPMAEAG_00603	CDS	174				hypothetical protein
GNPMAEAG_00604	CDS	510				hypothetical protein
GNPMAEAG_00605	CDS	288	rpsS			Small ribosomal subunit protein uS19
GNPMAEAG_00606	CDS	96				hypothetical protein
GNPMAEAG_00607	CDS	843	rplB		COG0090	Large ribosomal subunit protein uL2
GNPMAEAG_00608	CDS	297	rplW		COG0089	Large ribosomal subunit protein uL23
GNPMAEAG_00609	CDS	630	rplD		COG0088	Large ribosomal subunit protein uL4
GNPMAEAG_00610	CDS	591	rplC			Large ribosomal subunit protein uL3
GNPMAEAG_00611	CDS	573	sigD		COG1595	ECF RNA polymerase sigma factor SigD
GNPMAEAG_00612	CDS	804				hypothetical protein
GNPMAEAG_00613	CDS	1260	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
GNPMAEAG_00614	CDS	309				hypothetical protein
GNPMAEAG_00615	CDS	1086				hypothetical protein
GNPMAEAG_00616	CDS	354				hypothetical protein
GNPMAEAG_00617	CDS	1176	msiK_1	7.5.2.-	COG3842	Diacetylchitobiose uptake system ATP-binding protein MsiK
GNPMAEAG_00618	CDS	1347				hypothetical protein
GNPMAEAG_00619	CDS	960	lacF_2			Lactose transport system permease protein LacF
GNPMAEAG_00620	CDS	144				hypothetical protein
GNPMAEAG_00621	CDS	189				hypothetical protein
GNPMAEAG_00622	CDS	441	gshA	6.3.2.2		Glutamate--cysteine ligase
GNPMAEAG_00623	CDS	555				hypothetical protein
GNPMAEAG_00624	CDS	789	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
GNPMAEAG_00625	CDS	939	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GNPMAEAG_00626	CDS	1008	chmD	1.1.1.364		dTDP-4-dehydro-6-deoxy-D-allose reductase
GNPMAEAG_00627	CDS	1185	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNPMAEAG_00628	CDS	930	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
GNPMAEAG_00629	CDS	198				hypothetical protein
GNPMAEAG_00630	CDS	738	fabL	1.3.1.104	COG1028	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
GNPMAEAG_00631	CDS	798	mrp_2		COG0489	Iron-sulfur cluster carrier protein
GNPMAEAG_00632	CDS	336				hypothetical protein
GNPMAEAG_00633	CDS	1578				hypothetical protein
GNPMAEAG_00634	CDS	459	sulD		COG0801	Bifunctional folate synthesis protein
GNPMAEAG_00635	CDS	399				hypothetical protein
GNPMAEAG_00636	CDS	216				hypothetical protein
GNPMAEAG_00637	CDS	510		2.7.7.53	COG0537	AP-4-A phosphorylase
GNPMAEAG_00638	CDS	1050				hypothetical protein
GNPMAEAG_00639	CDS	459				hypothetical protein
GNPMAEAG_00640	tRNA	74				tRNA-Gly(ccc)
GNPMAEAG_00641	CDS	261				hypothetical protein
GNPMAEAG_00642	CDS	1029				hypothetical protein
GNPMAEAG_00643	CDS	1035	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
GNPMAEAG_00644	CDS	1524	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
GNPMAEAG_00645	CDS	300				hypothetical protein
GNPMAEAG_00646	CDS	1200	htpX_1	3.4.24.-		Protease HtpX
GNPMAEAG_00647	CDS	735				hypothetical protein
GNPMAEAG_00648	CDS	510				hypothetical protein
GNPMAEAG_00649	CDS	594	algU_2			RNA polymerase sigma-H factor
GNPMAEAG_00650	CDS	1485	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GNPMAEAG_00651	CDS	720	pgk/tpi_1		COG0126	Bifunctional PGK/TIM
GNPMAEAG_00652	CDS	1059	pgk/tpi_2		COG0126	Bifunctional PGK/TIM
GNPMAEAG_00653	CDS	1017	gap2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
GNPMAEAG_00654	CDS	939	whiA		COG1481	putative cell division protein WhiA
GNPMAEAG_00655	CDS	879	phoA	3.1.3.1		Alkaline phosphatase
GNPMAEAG_00656	CDS	1653	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
GNPMAEAG_00657	CDS	552				hypothetical protein
GNPMAEAG_00658	CDS	1848	uvrC		COG0322	UvrABC system protein C
GNPMAEAG_00659	CDS	681	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
GNPMAEAG_00660	CDS	228				hypothetical protein
GNPMAEAG_00661	CDS	741				hypothetical protein
GNPMAEAG_00662	CDS	126				hypothetical protein
GNPMAEAG_00663	CDS	1329	trkA_1		COG0569	Trk system potassium uptake protein TrkA
GNPMAEAG_00664	CDS	1857				hypothetical protein
GNPMAEAG_00665	CDS	168				hypothetical protein
GNPMAEAG_00666	CDS	1923				hypothetical protein
GNPMAEAG_00667	CDS	477	kefB_2			Glutathione-regulated potassium-efflux system protein KefB
GNPMAEAG_00668	CDS	660	trkA_2		COG0569	Trk system potassium uptake protein TrkA
GNPMAEAG_00669	CDS	1086	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
GNPMAEAG_00670	CDS	222				hypothetical protein
GNPMAEAG_00671	CDS	483				hypothetical protein
GNPMAEAG_00672	CDS	381				hypothetical protein
GNPMAEAG_00673	CDS	636				hypothetical protein
GNPMAEAG_00674	CDS	681				hypothetical protein
GNPMAEAG_00675	CDS	702	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
GNPMAEAG_00676	CDS	1398	ykoD	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
GNPMAEAG_00677	CDS	681				hypothetical protein
GNPMAEAG_00678	CDS	852				hypothetical protein
GNPMAEAG_00679	CDS	750				hypothetical protein
GNPMAEAG_00680	CDS	399				hypothetical protein
GNPMAEAG_00681	CDS	1257	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNPMAEAG_00682	CDS	1128				hypothetical protein
GNPMAEAG_00683	CDS	585	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
GNPMAEAG_00684	CDS	1002				hypothetical protein
GNPMAEAG_00685	CDS	1428	bamB			Outer membrane protein assembly factor BamB
GNPMAEAG_00686	CDS	756				hypothetical protein
GNPMAEAG_00687	CDS	591	ubiX	2.5.1.129		Flavin prenyltransferase UbiX
GNPMAEAG_00688	CDS	813				hypothetical protein
GNPMAEAG_00689	CDS	1398	acyI			Acylase ACY 1 proenzyme
GNPMAEAG_00690	CDS	864	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
GNPMAEAG_00691	CDS	204				hypothetical protein
GNPMAEAG_00692	CDS	834				hypothetical protein
GNPMAEAG_00693	CDS	1179				hypothetical protein
GNPMAEAG_00694	CDS	600				hypothetical protein
GNPMAEAG_00695	CDS	1860	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
GNPMAEAG_00696	CDS	138				hypothetical protein
GNPMAEAG_00697	CDS	2862				hypothetical protein
GNPMAEAG_00698	CDS	1080				hypothetical protein
GNPMAEAG_00699	CDS	594				hypothetical protein
GNPMAEAG_00700	CDS	156				hypothetical protein
GNPMAEAG_00701	CDS	783				hypothetical protein
GNPMAEAG_00702	CDS	909		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
GNPMAEAG_00703	CDS	1353	pgi	5.3.1.9		Glucose-6-phosphate isomerase
GNPMAEAG_00704	CDS	645	tal	2.2.1.2	COG0176	Transaldolase
GNPMAEAG_00705	CDS	936				hypothetical protein
GNPMAEAG_00706	CDS	918				hypothetical protein
GNPMAEAG_00707	CDS	480				hypothetical protein
GNPMAEAG_00708	CDS	129				hypothetical protein
GNPMAEAG_00709	CDS	204				hypothetical protein
GNPMAEAG_00710	CDS	867				hypothetical protein
GNPMAEAG_00711	CDS	639				hypothetical protein
GNPMAEAG_00712	CDS	324				hypothetical protein
GNPMAEAG_00713	CDS	384				hypothetical protein
GNPMAEAG_00714	CDS	345				hypothetical protein
GNPMAEAG_00715	CDS	375				hypothetical protein
GNPMAEAG_00716	CDS	882	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
GNPMAEAG_00717	CDS	573	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GNPMAEAG_00718	CDS	801	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GNPMAEAG_00719	CDS	777	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GNPMAEAG_00720	CDS	684	ubiE_3	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GNPMAEAG_00721	CDS	2265	yprA	3.6.4.-	COG1111	putative ATP-dependent helicase YprA
GNPMAEAG_00722	CDS	453				hypothetical protein
GNPMAEAG_00723	CDS	1227	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase Ndh
GNPMAEAG_00724	CDS	1674	ligD_2			Multifunctional non-homologous end joining protein LigD
GNPMAEAG_00725	CDS	1470		2.7.7.-		putative uridylyltransferase
GNPMAEAG_00726	CDS	828	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
GNPMAEAG_00727	CDS	351				hypothetical protein
GNPMAEAG_00728	CDS	687	ubiE_4	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GNPMAEAG_00729	CDS	531				hypothetical protein
GNPMAEAG_00730	CDS	303				hypothetical protein
GNPMAEAG_00731	CDS	375				hypothetical protein
GNPMAEAG_00732	CDS	594				hypothetical protein
GNPMAEAG_00733	CDS	942	rbn	3.1.26.11		Ribonuclease BN
GNPMAEAG_00734	CDS	147				hypothetical protein
GNPMAEAG_00735	CDS	402				hypothetical protein
GNPMAEAG_00736	CDS	264				hypothetical protein
GNPMAEAG_00737	CDS	618				hypothetical protein
GNPMAEAG_00738	CDS	399				hypothetical protein
GNPMAEAG_00739	CDS	855		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
GNPMAEAG_00740	CDS	1626				hypothetical protein
GNPMAEAG_00741	CDS	483				hypothetical protein
GNPMAEAG_00742	CDS	279				hypothetical protein
GNPMAEAG_00743	CDS	345				hypothetical protein
GNPMAEAG_00744	CDS	444	mutT4	3.6.1.-	COG0494	Putative mutator protein MutT4
GNPMAEAG_00745	CDS	318	groES		COG0234	Co-chaperonin GroES
GNPMAEAG_00746	CDS	1062				hypothetical protein
GNPMAEAG_00747	CDS	312				hypothetical protein
GNPMAEAG_00748	CDS	120				hypothetical protein
GNPMAEAG_00749	CDS	336				hypothetical protein
GNPMAEAG_00750	CDS	696				hypothetical protein
GNPMAEAG_00751	CDS	756				hypothetical protein
GNPMAEAG_00752	CDS	618	ubiE_5	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GNPMAEAG_00753	CDS	375		3.1.-.-	COG1487	Ribonuclease VapC10
GNPMAEAG_00754	CDS	261				hypothetical protein
GNPMAEAG_00755	CDS	561				hypothetical protein
GNPMAEAG_00756	CDS	1206				hypothetical protein
GNPMAEAG_00757	CDS	609				hypothetical protein
GNPMAEAG_00758	CDS	1242	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GNPMAEAG_00759	CDS	1254				hypothetical protein
GNPMAEAG_00760	CDS	1167				hypothetical protein
GNPMAEAG_00761	CDS	666				hypothetical protein
GNPMAEAG_00762	CDS	750				hypothetical protein
GNPMAEAG_00763	CDS	1878				hypothetical protein
GNPMAEAG_00764	CDS	1509				hypothetical protein
GNPMAEAG_00765	CDS	786	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
