locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJFBJKJH_00362	CDS	426				hypothetical protein
OJFBJKJH_00363	CDS	1494				hypothetical protein
OJFBJKJH_00364	CDS	612				hypothetical protein
OJFBJKJH_00365	CDS	1518				hypothetical protein
OJFBJKJH_00366	CDS	1605				hypothetical protein
OJFBJKJH_00367	CDS	132				hypothetical protein
OJFBJKJH_00368	CDS	675				hypothetical protein
OJFBJKJH_00369	CDS	651			COG1309	putative HTH-type transcriptional regulator
OJFBJKJH_00370	CDS	831				hypothetical protein
OJFBJKJH_00371	CDS	669				hypothetical protein
OJFBJKJH_00372	CDS	789				hypothetical protein
OJFBJKJH_00373	CDS	2031				hypothetical protein
OJFBJKJH_00374	CDS	735				hypothetical protein
OJFBJKJH_00375	CDS	108				hypothetical protein
OJFBJKJH_00376	CDS	2091				hypothetical protein
OJFBJKJH_00377	CDS	117	acpP			Acyl carrier protein
OJFBJKJH_00378	CDS	1257	kasB	2.3.1.294	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OJFBJKJH_00379	CDS	1107				hypothetical protein
OJFBJKJH_00380	CDS	216				hypothetical protein
OJFBJKJH_00381	CDS	3891	recD2	5.6.2.3		ATP-dependent RecD2 DNA helicase
OJFBJKJH_00382	CDS	852	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
OJFBJKJH_00383	CDS	1104	opuCA		COG0517	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
OJFBJKJH_00384	CDS	645	opuCD		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCD
OJFBJKJH_00385	CDS	729	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
OJFBJKJH_00386	CDS	231				hypothetical protein
OJFBJKJH_00387	CDS	129				hypothetical protein
OJFBJKJH_00388	CDS	1899	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
OJFBJKJH_00389	CDS	1320	mak	2.7.1.175	COG3281	Maltokinase
OJFBJKJH_00390	CDS	2088	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
OJFBJKJH_00391	CDS	822	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
OJFBJKJH_00392	CDS	765				hypothetical protein
OJFBJKJH_00393	CDS	579				hypothetical protein
OJFBJKJH_00394	CDS	1524				hypothetical protein
OJFBJKJH_00395	CDS	465	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
OJFBJKJH_00396	CDS	1173				hypothetical protein
OJFBJKJH_00397	CDS	264	rpsO		COG0184	Small ribosomal subunit protein uS15
OJFBJKJH_00398	CDS	1275	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
OJFBJKJH_00399	CDS	1245			COG1196	putative protein/MSMEI_2664
OJFBJKJH_00400	CDS	693		3.-.-.-	COG0491	putative protein
OJFBJKJH_00401	CDS	771				hypothetical protein
OJFBJKJH_00402	CDS	159				hypothetical protein
OJFBJKJH_00403	CDS	492				hypothetical protein
OJFBJKJH_00404	CDS	702	nth	4.2.99.18	COG0177	Endonuclease III
OJFBJKJH_00405	CDS	402				hypothetical protein
OJFBJKJH_00406	CDS	249	hup		COG0776	DNA-binding protein HU
OJFBJKJH_00407	CDS	171	rpmF_1			Large ribosomal subunit protein bL32
OJFBJKJH_00408	CDS	1119		3.6.5.-	COG0523	Zinc chaperone
OJFBJKJH_00409	CDS	123	rpmJ_1			Large ribosomal subunit protein bL36
OJFBJKJH_00410	CDS	258	rpmE2		COG0254	Large ribosomal subunit protein bL31B
OJFBJKJH_00411	CDS	570				hypothetical protein
OJFBJKJH_00412	CDS	441				hypothetical protein
OJFBJKJH_00413	CDS	315				hypothetical protein
OJFBJKJH_00414	CDS	177				hypothetical protein
OJFBJKJH_00415	CDS	129				hypothetical protein
OJFBJKJH_00416	CDS	249			COG0695	putative protein
OJFBJKJH_00417	CDS	462				hypothetical protein
OJFBJKJH_00418	CDS	648			COG0406	putative protein
OJFBJKJH_00419	CDS	171				hypothetical protein
OJFBJKJH_00420	CDS	213				hypothetical protein
OJFBJKJH_00421	CDS	1995	yprA	3.6.4.-	COG1111	putative ATP-dependent helicase YprA
OJFBJKJH_00422	CDS	405				hypothetical protein
OJFBJKJH_00423	CDS	318				hypothetical protein
OJFBJKJH_00424	CDS	204				hypothetical protein
OJFBJKJH_00425	CDS	138				hypothetical protein
OJFBJKJH_00426	CDS	174	ligB_2	6.5.1.1	COG1793	DNA ligase B
OJFBJKJH_00427	CDS	720				hypothetical protein
OJFBJKJH_00428	CDS	960	yqjG_2	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
OJFBJKJH_00429	CDS	636				hypothetical protein
OJFBJKJH_00430	CDS	1005	deoK_1	2.7.1.15		Deoxyribokinase
OJFBJKJH_00431	CDS	324				hypothetical protein
OJFBJKJH_00432	CDS	1020	oppD	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
OJFBJKJH_00433	CDS	981	oppF_1	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
OJFBJKJH_00434	CDS	939	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
OJFBJKJH_00435	CDS	951	fruK	2.7.1.56	COG1105	1-phosphofructokinase
OJFBJKJH_00436	CDS	153	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
OJFBJKJH_00437	CDS	816	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OJFBJKJH_00438	CDS	318	sihF		COG0099	Integration host factor
OJFBJKJH_00439	CDS	552	gmk	2.7.4.8	COG3709	Guanylate kinase
OJFBJKJH_00440	CDS	339	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OJFBJKJH_00441	CDS	1227	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OJFBJKJH_00442	CDS	297				hypothetical protein
OJFBJKJH_00443	CDS	372				hypothetical protein
OJFBJKJH_00444	CDS	945				hypothetical protein
OJFBJKJH_00445	CDS	1167				hypothetical protein
OJFBJKJH_00446	CDS	207				hypothetical protein
OJFBJKJH_00447	CDS	2262	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
OJFBJKJH_00448	CDS	1011				hypothetical protein
OJFBJKJH_00449	CDS	969				hypothetical protein
OJFBJKJH_00450	CDS	351				hypothetical protein
OJFBJKJH_00451	CDS	579				hypothetical protein
OJFBJKJH_00452	CDS	609				hypothetical protein
OJFBJKJH_00453	CDS	453				IS256 family transposase IS1512
OJFBJKJH_00454	CDS	738				hypothetical protein
OJFBJKJH_00455	CDS	651	smoH_1		COG0395	Sulfoquinovosyl glycerol transport system permease protein SmoH
OJFBJKJH_00456	CDS	171				hypothetical protein
OJFBJKJH_00457	CDS	489				hypothetical protein
OJFBJKJH_00458	CDS	1188	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
OJFBJKJH_00459	CDS	1044				hypothetical protein
OJFBJKJH_00460	CDS	270				hypothetical protein
OJFBJKJH_00461	CDS	879			COG1090	Epimerase family protein
OJFBJKJH_00462	CDS	1362				hypothetical protein
OJFBJKJH_00463	CDS	288				hypothetical protein
OJFBJKJH_00464	CDS	825				hypothetical protein
OJFBJKJH_00465	CDS	1023	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
OJFBJKJH_00466	tRNA	88				tRNA-Ser(tga)
OJFBJKJH_00467	CDS	444				hypothetical protein
OJFBJKJH_00468	CDS	471				hypothetical protein
OJFBJKJH_00469	CDS	291				hypothetical protein
OJFBJKJH_00470	CDS	477	smpB		COG0691	SsrA-binding protein
OJFBJKJH_00471	CDS	1212				hypothetical protein
OJFBJKJH_00472	CDS	906	ftsX		COG2177	Cell division protein FtsX
OJFBJKJH_00473	CDS	375	ftsE		COG2884	Cell division ATP-binding protein FtsE
OJFBJKJH_00474	CDS	1077				hypothetical protein
OJFBJKJH_00475	CDS	378				hypothetical protein
OJFBJKJH_00476	CDS	426				hypothetical protein
OJFBJKJH_00477	CDS	321				hypothetical protein
OJFBJKJH_00478	CDS	1443	guaB1	1.7.1.7	COG0516	GMP reductase
OJFBJKJH_00479	CDS	396	ctaF	7.1.1.9		putative cytochrome c oxidase polypeptide 4
OJFBJKJH_00480	CDS	1494	ctaD	7.1.1.9	COG0843	putative cytochrome c oxidase subunit 1
OJFBJKJH_00481	CDS	666				hypothetical protein
OJFBJKJH_00482	CDS	729				hypothetical protein
OJFBJKJH_00483	CDS	363				hypothetical protein
OJFBJKJH_00484	CDS	1083	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
OJFBJKJH_00485	CDS	468				hypothetical protein
OJFBJKJH_00486	CDS	747	modA		COG0725	Molybdate-binding protein ModA
OJFBJKJH_00487	CDS	948				hypothetical protein
OJFBJKJH_00488	CDS	366				hypothetical protein
OJFBJKJH_00489	CDS	696				hypothetical protein
OJFBJKJH_00490	CDS	312				putative protein
OJFBJKJH_00491	CDS	711	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OJFBJKJH_00492	CDS	813	lepB	3.4.21.89	COG0681	Signal peptidase I
OJFBJKJH_00493	CDS	351	rplS		COG0335	Large ribosomal subunit protein bL19
OJFBJKJH_00494	CDS	729				hypothetical protein
OJFBJKJH_00495	CDS	756				hypothetical protein
OJFBJKJH_00496	CDS	564				hypothetical protein
OJFBJKJH_00497	CDS	1599				hypothetical protein
OJFBJKJH_00498	CDS	555				hypothetical protein
OJFBJKJH_00499	CDS	696				hypothetical protein
OJFBJKJH_00500	CDS	738	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OJFBJKJH_00501	CDS	927				hypothetical protein
OJFBJKJH_00502	CDS	132	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
OJFBJKJH_00503	tRNA	86				tRNA-Ser(cga)
OJFBJKJH_00504	CDS	453	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
OJFBJKJH_00505	CDS	636				hypothetical protein
OJFBJKJH_00506	CDS	651		2.8.1.-	COG1670	Acetyl- and succinyl-CoA transferase
OJFBJKJH_00507	CDS	708	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
OJFBJKJH_00508	CDS	834				hypothetical protein
OJFBJKJH_00509	CDS	387	rplI		COG0359	Large ribosomal subunit protein bL9
OJFBJKJH_00510	CDS	330				hypothetical protein
OJFBJKJH_00511	CDS	1161				hypothetical protein
OJFBJKJH_00512	CDS	369				hypothetical protein
OJFBJKJH_00513	CDS	729				hypothetical protein
OJFBJKJH_00514	CDS	576	siwR_1		COG2378	Stress-involved WYL domain-containing regulator
OJFBJKJH_00515	CDS	1560				hypothetical protein
OJFBJKJH_00516	CDS	990				hypothetical protein
OJFBJKJH_00517	CDS	489				hypothetical protein
OJFBJKJH_00518	CDS	1224	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
OJFBJKJH_00519	CDS	873	cdsA	2.7.7.41	COG4589	Phosphatidate cytidylyltransferase
OJFBJKJH_00520	CDS	558	frr		COG0233	Ribosome-recycling factor
OJFBJKJH_00521	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
OJFBJKJH_00522	CDS	816	tsf		COG0264	Elongation factor Ts
OJFBJKJH_00523	CDS	1020				hypothetical protein
OJFBJKJH_00524	CDS	939				hypothetical protein
OJFBJKJH_00525	CDS	906	xerC_1		COG4974	Tyrosine recombinase XerC
OJFBJKJH_00526	CDS	591	def	3.5.1.88	COG0242	Peptide deformylase
OJFBJKJH_00527	CDS	804	rlmP_2	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
OJFBJKJH_00528	CDS	987				hypothetical protein
OJFBJKJH_00529	CDS	1017				hypothetical protein
OJFBJKJH_00530	CDS	1191				hypothetical protein
OJFBJKJH_00531	CDS	459				hypothetical protein
OJFBJKJH_00532	CDS	816	ylmA	7.-.-.-	COG1119	putative ABC transporter ATP-binding protein YlmA
OJFBJKJH_00533	CDS	771	inhA	1.3.1.9		Enoyl-[acyl-carrier-protein] reductase [NADH]
OJFBJKJH_00534	CDS	693	mabA	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase MabA
OJFBJKJH_00535	CDS	324				hypothetical protein
OJFBJKJH_00536	CDS	804			COG3346	putative SURF1-like protein
OJFBJKJH_00537	CDS	774				hypothetical protein
OJFBJKJH_00538	CDS	807	rlmAII	2.1.1.188	COG2226	23S rRNA (guanine(748)-N(1))-methyltransferase
OJFBJKJH_00539	CDS	1050				hypothetical protein
OJFBJKJH_00540	CDS	429	tdk	2.7.1.21		Thymidine kinase
OJFBJKJH_00541	CDS	960				hypothetical protein
OJFBJKJH_00542	CDS	297				hypothetical protein
OJFBJKJH_00543	CDS	294				hypothetical protein
OJFBJKJH_00544	CDS	462				hypothetical protein
OJFBJKJH_00545	CDS	504	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
OJFBJKJH_00546	CDS	777				hypothetical protein
OJFBJKJH_00547	CDS	369				hypothetical protein
OJFBJKJH_00548	CDS	687	trkA_1		COG0569	Trk system potassium uptake protein TrkA
OJFBJKJH_00549	CDS	663	trkA_2		COG0569	Trk system potassium uptake protein TrkA
OJFBJKJH_00550	CDS	108				hypothetical protein
OJFBJKJH_00551	CDS	252				hypothetical protein
OJFBJKJH_00552	CDS	213				hypothetical protein
OJFBJKJH_00553	CDS	369				hypothetical protein
OJFBJKJH_00554	CDS	801				hypothetical protein
OJFBJKJH_00555	CDS	1149			COG4962	Putative conjugal transfer protein
OJFBJKJH_00556	CDS	678				hypothetical protein
OJFBJKJH_00557	CDS	642				hypothetical protein
OJFBJKJH_00558	CDS	507				hypothetical protein
OJFBJKJH_00559	CDS	1191				hypothetical protein
OJFBJKJH_00560	CDS	525				hypothetical protein
OJFBJKJH_00561	CDS	453	mprA_1		COG0745	Response regulator MprA
OJFBJKJH_00562	CDS	1494	uvrC		COG0322	UvrABC system protein C
OJFBJKJH_00563	CDS	681	deoR		COG2390	Deoxyribonucleoside regulator
OJFBJKJH_00564	CDS	1293				hypothetical protein
OJFBJKJH_00565	CDS	762	gdh	1.1.1.16	COG1028	Galactitol 2-dehydrogenase
OJFBJKJH_00566	CDS	1293	nhaP2			K(+)/H(+) antiporter NhaP2
OJFBJKJH_00567	CDS	1191				hypothetical protein
OJFBJKJH_00568	CDS	705				hypothetical protein
OJFBJKJH_00569	CDS	678	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
OJFBJKJH_00570	CDS	462				hypothetical protein
OJFBJKJH_00571	CDS	1692	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
OJFBJKJH_00572	CDS	270	ptsH		COG1925	Phosphocarrier protein HPr
OJFBJKJH_00573	CDS	1293	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
OJFBJKJH_00574	CDS	660	clpP2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
OJFBJKJH_00575	CDS	576	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
OJFBJKJH_00576	CDS	1560	purH		COG0138	Bifunctional purine biosynthesis protein PurH
OJFBJKJH_00577	CDS	597	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OJFBJKJH_00578	CDS	480				hypothetical protein
OJFBJKJH_00579	CDS	306				hypothetical protein
OJFBJKJH_00580	CDS	549				hypothetical protein
OJFBJKJH_00581	CDS	807	punA	2.4.2.1		Purine nucleoside phosphorylase
OJFBJKJH_00582	CDS	744				hypothetical protein
OJFBJKJH_00583	CDS	1083			COG3025	putative protein
OJFBJKJH_00584	CDS	483	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OJFBJKJH_00585	CDS	879			COG0391	Putative gluconeogenesis factor
OJFBJKJH_00586	CDS	981	whiA		COG1481	putative cell division protein WhiA
OJFBJKJH_00587	CDS	333				hypothetical protein
OJFBJKJH_00588	CDS	747				hypothetical protein
OJFBJKJH_00589	CDS	162				hypothetical protein
OJFBJKJH_00590	CDS	1077	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
OJFBJKJH_00591	CDS	1017				hypothetical protein
OJFBJKJH_00592	CDS	108				hypothetical protein
OJFBJKJH_00593	CDS	903				hypothetical protein
OJFBJKJH_00594	CDS	1740				hypothetical protein
OJFBJKJH_00595	CDS	891	bamB			Outer membrane protein assembly factor BamB
OJFBJKJH_00596	CDS	426				hypothetical protein
OJFBJKJH_00597	CDS	1659	pyrG	6.3.4.2	COG0504	CTP synthase
OJFBJKJH_00598	CDS	639				hypothetical protein
OJFBJKJH_00599	CDS	1122				hypothetical protein
OJFBJKJH_00600	CDS	636	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
OJFBJKJH_00601	CDS	549	aqdR			HTH-type transcriptional regulator AqdR
OJFBJKJH_00602	CDS	516				hypothetical protein
OJFBJKJH_00603	CDS	603				hypothetical protein
OJFBJKJH_00604	CDS	759				hypothetical protein
OJFBJKJH_00605	CDS	345				hypothetical protein
OJFBJKJH_00606	CDS	510	sigE_2		COG1595	RNA polymerase sigma-E factor
OJFBJKJH_00607	CDS	2223				hypothetical protein
OJFBJKJH_00608	CDS	507				hypothetical protein
OJFBJKJH_00609	CDS	357				hypothetical protein
OJFBJKJH_00610	CDS	348				hypothetical protein
OJFBJKJH_00611	CDS	561				hypothetical protein
OJFBJKJH_00612	CDS	558	resA			Thiol-disulfide oxidoreductase ResA
OJFBJKJH_00613	CDS	687				hypothetical protein
OJFBJKJH_00614	CDS	132				hypothetical protein
OJFBJKJH_00615	CDS	498				hypothetical protein
OJFBJKJH_00616	CDS	414				hypothetical protein
OJFBJKJH_00617	CDS	723	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
OJFBJKJH_00618	CDS	651				hypothetical protein
OJFBJKJH_00619	CDS	606	leuD	4.2.1.33		3-isopropylmalate dehydratase small subunit
OJFBJKJH_00620	CDS	1398	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
OJFBJKJH_00621	CDS	726	bhcR		COG1414	HTH-type transcriptional regulator BhcR
OJFBJKJH_00622	CDS	222				hypothetical protein
OJFBJKJH_00623	CDS	1071				hypothetical protein
OJFBJKJH_00624	CDS	486				hypothetical protein
OJFBJKJH_00625	CDS	1068	pat	2.6.1.57	COG0079	Aromatic amino acid aminotransferase
OJFBJKJH_00626	CDS	639				hypothetical protein
OJFBJKJH_00627	CDS	1254	pip_1	3.4.11.5		Proline iminopeptidase
OJFBJKJH_00628	CDS	960	nit	3.5.5.1		Aliphatic nitrilase
OJFBJKJH_00629	CDS	561				hypothetical protein
OJFBJKJH_00630	CDS	1254				hypothetical protein
OJFBJKJH_00631	CDS	375				hypothetical protein
OJFBJKJH_00632	CDS	816				hypothetical protein
OJFBJKJH_00633	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OJFBJKJH_00634	CDS	678	regX3			Sensory transduction protein RegX3
OJFBJKJH_00635	CDS	1149	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
OJFBJKJH_00636	CDS	666	phoU2_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
OJFBJKJH_00637	CDS	507				hypothetical protein
OJFBJKJH_00638	CDS	480				hypothetical protein
OJFBJKJH_00639	CDS	633				hypothetical protein
OJFBJKJH_00640	CDS	1890				hypothetical protein
OJFBJKJH_00641	CDS	555			COG0789	putative HTH-type transcriptional regulator
OJFBJKJH_00642	CDS	555			COG1259	putative protein
OJFBJKJH_00643	CDS	696			COG0789	putative HTH-type transcriptional regulator
OJFBJKJH_00644	CDS	483	odhI		COG1716	Oxoglutarate dehydrogenase inhibitor
OJFBJKJH_00645	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
OJFBJKJH_00646	CDS	183				hypothetical protein
OJFBJKJH_00647	CDS	267				hypothetical protein
OJFBJKJH_00648	CDS	192				hypothetical protein
OJFBJKJH_00649	CDS	1386	mcrA_1	1.5.3.-		Mitomycin radical oxidase
OJFBJKJH_00650	CDS	1323				hypothetical protein
OJFBJKJH_00651	CDS	951	yegS	2.7.1.-		lipid kinase YegS
OJFBJKJH_00652	CDS	552	tatC_1		COG0805	Sec-independent protein translocase protein TatC
OJFBJKJH_00653	CDS	828				hypothetical protein
OJFBJKJH_00654	CDS	477				hypothetical protein
OJFBJKJH_00655	CDS	750	viuB	1.16.1.7	COG2375	Ferric vibriobactin reductase ViuB
OJFBJKJH_00656	CDS	1203				hypothetical protein
OJFBJKJH_00657	CDS	1170			COG1132	putative ABC transporter ATP-binding protein
OJFBJKJH_00658	CDS	2601				hypothetical protein
OJFBJKJH_00659	CDS	276				hypothetical protein
OJFBJKJH_00660	CDS	930				hypothetical protein
OJFBJKJH_00661	CDS	1116	agaA_1	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
OJFBJKJH_00662	CDS	516	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
OJFBJKJH_00663	CDS	657				hypothetical protein
OJFBJKJH_00664	CDS	1356				hypothetical protein
OJFBJKJH_00665	CDS	1410	ggh	3.2.1.208	COG1626	Glucosylglycerate hydrolase
OJFBJKJH_00666	CDS	366				hypothetical protein
OJFBJKJH_00667	CDS	387				hypothetical protein
OJFBJKJH_00668	CDS	687	cofC	2.7.7.105		2-phospho-L-lactate guanylyltransferase
OJFBJKJH_00669	CDS	708		2.4.-.-	COG1215	putative glycosyltransferase
OJFBJKJH_00670	CDS	1371				hypothetical protein
OJFBJKJH_00671	CDS	1047	wbiB	5.1.3.25		dTDP-L-rhamnose 4-epimerase
OJFBJKJH_00672	CDS	411	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
OJFBJKJH_00673	CDS	225				hypothetical protein
OJFBJKJH_00674	CDS	417				hypothetical protein
OJFBJKJH_00675	CDS	210				hypothetical protein
OJFBJKJH_00676	CDS	204			COG3311	Putative DNA-binding proteinA
OJFBJKJH_00677	CDS	759	pxpA_1	3.5.2.9		5-oxoprolinase subunit A
OJFBJKJH_00678	CDS	603				hypothetical protein
OJFBJKJH_00679	CDS	618				hypothetical protein
OJFBJKJH_00680	CDS	1440				hypothetical protein
OJFBJKJH_00681	CDS	1830				hypothetical protein
OJFBJKJH_00682	CDS	324				hypothetical protein
OJFBJKJH_00683	CDS	204				hypothetical protein
OJFBJKJH_00684	CDS	990				hypothetical protein
OJFBJKJH_00685	CDS	546				hypothetical protein
OJFBJKJH_00686	CDS	1260				hypothetical protein
OJFBJKJH_00687	CDS	765				hypothetical protein
OJFBJKJH_00688	CDS	990				hypothetical protein
OJFBJKJH_00689	CDS	1428	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
OJFBJKJH_00690	CDS	486				hypothetical protein
OJFBJKJH_00691	CDS	459				Single-stranded DNA-binding protein
OJFBJKJH_00692	CDS	765	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
OJFBJKJH_00693	CDS	1041	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
OJFBJKJH_00694	CDS	807	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
OJFBJKJH_00695	CDS	729	ctaE	7.1.1.9	COG1845	putative cytochrome c oxidase subunit 3
OJFBJKJH_00696	CDS	1005			COG3336	putative protein
OJFBJKJH_00697	CDS	414			COG0784	putative response regulatory protein
OJFBJKJH_00698	CDS	1050	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
OJFBJKJH_00699	CDS	678				hypothetical protein
OJFBJKJH_00700	CDS	270				hypothetical protein
OJFBJKJH_00701	CDS	1029				hypothetical protein
OJFBJKJH_00702	CDS	531	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
OJFBJKJH_00703	CDS	276				hypothetical protein
OJFBJKJH_00704	CDS	1707		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
OJFBJKJH_00705	CDS	666				hypothetical protein
OJFBJKJH_00706	CDS	954	lgt_2	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OJFBJKJH_00707	CDS	615				hypothetical protein
OJFBJKJH_00708	CDS	870	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OJFBJKJH_00709	CDS	1254	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
OJFBJKJH_00710	CDS	456	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
OJFBJKJH_00711	CDS	441				hypothetical protein
OJFBJKJH_00712	CDS	444	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
OJFBJKJH_00713	CDS	1155				hypothetical protein
OJFBJKJH_00714	CDS	426				hypothetical protein
OJFBJKJH_00715	CDS	2346	clpB		COG0542	Chaperone protein ClpB
OJFBJKJH_00716	CDS	315	parA			Chromosome partitioning protein ParA
OJFBJKJH_00717	CDS	900	parB		COG1475	putative chromosome-partitioning protein ParB
OJFBJKJH_00718	CDS	495				hypothetical protein
OJFBJKJH_00719	CDS	387				putative protein
OJFBJKJH_00720	CDS	714				hypothetical protein
OJFBJKJH_00721	CDS	528	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
OJFBJKJH_00722	CDS	669				hypothetical protein
OJFBJKJH_00723	CDS	432	fucU	5.1.3.29	COG4154	L-fucose mutarotase
OJFBJKJH_00724	CDS	930	lacC	2.7.1.144		Tagatose-6-phosphate kinase
OJFBJKJH_00725	CDS	1020	ccpA_1		COG1609	Catabolite control protein A
OJFBJKJH_00726	CDS	1185				hypothetical protein
OJFBJKJH_00727	CDS	1065				hypothetical protein
OJFBJKJH_00728	CDS	963				hypothetical protein
OJFBJKJH_00729	CDS	2097	fadN_1	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
OJFBJKJH_00730	CDS	1515	pbuG_1		COG2252	Guanine/hypoxanthine permease PbuG
OJFBJKJH_00731	CDS	2529			COG0577	putative ABC transporter permease protein
OJFBJKJH_00732	CDS	672	yknY_2	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
OJFBJKJH_00733	CDS	243	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
OJFBJKJH_00734	CDS	837	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
OJFBJKJH_00735	CDS	174				hypothetical protein
OJFBJKJH_00736	CDS	384				hypothetical protein
OJFBJKJH_00737	CDS	768	fabR_1			HTH-type transcriptional repressor FabR
OJFBJKJH_00738	tRNA	80				tRNA-Gln(ttg)
OJFBJKJH_00739	CDS	1374	xerC_2			Tyrosine recombinase XerC
OJFBJKJH_00740	CDS	714				hypothetical protein
OJFBJKJH_00741	CDS	186				hypothetical protein
OJFBJKJH_00742	CDS	2100				hypothetical protein
OJFBJKJH_00743	CDS	1527				hypothetical protein
OJFBJKJH_00744	CDS	759				hypothetical protein
OJFBJKJH_00745	CDS	1692				hypothetical protein
OJFBJKJH_00746	CDS	1380				hypothetical protein
OJFBJKJH_00747	CDS	1026	cytR_1		COG1609	HTH-type transcriptional repressor CytR
OJFBJKJH_00748	CDS	1485	xylB_2	2.7.1.17		Xylulose kinase
OJFBJKJH_00749	CDS	1371	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
OJFBJKJH_00750	CDS	492	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OJFBJKJH_00751	CDS	1284				hypothetical protein
