locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIAIBKDK_00812	CDS	771			COG2826	IS30 family transposase ISBlo4
NIAIBKDK_00813	CDS	246				hypothetical protein
NIAIBKDK_00814	CDS	891		4.2.1.118		3-dehydroshikimate dehydratase
NIAIBKDK_00815	CDS	1164				hypothetical protein
NIAIBKDK_00816	CDS	1152	xdh_1	1.1.1.179	COG0673	D-xylose dehydrogenase
NIAIBKDK_00817	CDS	1035	degA_1		COG1609	HTH-type transcriptional regulator DegA
NIAIBKDK_00818	CDS	1197				hypothetical protein
NIAIBKDK_00819	CDS	1143	smoE	7.5.2.-	COG3842	Sulfoquinovosyl glycerol transport ATP-binding protein SmoE
NIAIBKDK_00820	CDS	909				hypothetical protein
NIAIBKDK_00821	CDS	789				hypothetical protein
NIAIBKDK_00822	CDS	1158	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NIAIBKDK_00823	CDS	1062				hypothetical protein
NIAIBKDK_00824	CDS	1062				hypothetical protein
NIAIBKDK_00825	CDS	771				hypothetical protein
NIAIBKDK_00826	CDS	990				hypothetical protein
NIAIBKDK_00827	CDS	1080	ycjS	1.1.1.-	COG0673	D-glucoside 3-dehydrogenase
NIAIBKDK_00828	CDS	510				hypothetical protein
NIAIBKDK_00829	CDS	480		3.5.4.32		8-oxoguanine deaminase
NIAIBKDK_00830	CDS	309				hypothetical protein
NIAIBKDK_00831	CDS	1635				hypothetical protein
NIAIBKDK_00832	CDS	504				hypothetical protein
NIAIBKDK_00833	tRNA	82				tRNA-Leu(tag)
NIAIBKDK_00834	CDS	1221				hypothetical protein
NIAIBKDK_00835	CDS	378		3.6.1.66		dITP/XTP pyrophosphatase
NIAIBKDK_00836	CDS	741				hypothetical protein
NIAIBKDK_00837	CDS	573				hypothetical protein
NIAIBKDK_00838	CDS	435	merR_1		COG0789	Mercuric resistance operon regulatory protein
NIAIBKDK_00839	CDS	357				hypothetical protein
NIAIBKDK_00840	CDS	1467				hypothetical protein
NIAIBKDK_00841	CDS	339	isdG	1.14.14.18		Heme oxygenase (staphylobilin-producing)
NIAIBKDK_00842	CDS	558				hypothetical protein
NIAIBKDK_00843	CDS	735				hypothetical protein
NIAIBKDK_00844	CDS	720	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
NIAIBKDK_00845	CDS	921	uox	1.7.3.3		Uricase
NIAIBKDK_00846	CDS	318	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
NIAIBKDK_00847	CDS	507				hypothetical protein
NIAIBKDK_00848	CDS	1314				hypothetical protein
NIAIBKDK_00849	CDS	126				hypothetical protein
NIAIBKDK_00850	CDS	684			COG0217	putative transcriptional regulatory protein
NIAIBKDK_00851	CDS	549	ruvC	3.1.21.10		Crossover junction endodeoxyribonuclease RuvC
NIAIBKDK_00852	CDS	633	ruvA		COG0632	Holliday junction branch migration complex subunit RuvA
NIAIBKDK_00853	CDS	1098	ruvB	3.6.4.-	COG2255	Holliday junction branch migration complex subunit RuvB
NIAIBKDK_00854	CDS	342	yajC		COG1862	Sec translocon accessory complex subunit YajC
NIAIBKDK_00855	CDS	1716	secD		COG0342	Protein translocase subunit SecD
NIAIBKDK_00856	CDS	1440	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
NIAIBKDK_00857	CDS	807	thrC_1	4.2.3.1	COG0498	Threonine synthase
NIAIBKDK_00858	CDS	273				hypothetical protein
NIAIBKDK_00859	CDS	1215	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
NIAIBKDK_00860	CDS	603				hypothetical protein
NIAIBKDK_00861	CDS	681				hypothetical protein
NIAIBKDK_00862	CDS	777	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
NIAIBKDK_00863	CDS	465			COG3832	putative protein
NIAIBKDK_00864	CDS	231	mazE3			Antitoxin MazE3
NIAIBKDK_00865	CDS	300	mazF3	3.1.-.-	COG2337	Endoribonuclease MazF3
NIAIBKDK_00866	CDS	1005	pqqE_1	1.21.98.4		PqqA peptide cyclase
NIAIBKDK_00867	CDS	813	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
NIAIBKDK_00868	CDS	1059		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase FadE25
NIAIBKDK_00869	CDS	381				hypothetical protein
NIAIBKDK_00870	CDS	465				hypothetical protein
NIAIBKDK_00871	CDS	774				hypothetical protein
NIAIBKDK_00872	CDS	1614	accD1	2.1.3.-	COG4799	Biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase beta1 subunit
NIAIBKDK_00873	CDS	180				hypothetical protein
NIAIBKDK_00874	tRNA	74				tRNA-Glu(ctc)
NIAIBKDK_00875	tRNA	73				tRNA-Gln(ctg)
NIAIBKDK_00876	CDS	1092				hypothetical protein
NIAIBKDK_00877	CDS	1497	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
NIAIBKDK_00878	CDS	849			COG0179	Protein
NIAIBKDK_00879	CDS	972	cimA	2.3.3.21	COG0119	(R)-citramalate synthase
NIAIBKDK_00880	CDS	1626	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
NIAIBKDK_00881	CDS	195				hypothetical protein
NIAIBKDK_00882	CDS	255				hypothetical protein
NIAIBKDK_00883	CDS	393				hypothetical protein
NIAIBKDK_00884	CDS	1152	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NIAIBKDK_00885	CDS	930	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
NIAIBKDK_00886	CDS	141				hypothetical protein
NIAIBKDK_00887	CDS	210				hypothetical protein
NIAIBKDK_00888	CDS	2067				hypothetical protein
NIAIBKDK_00889	CDS	744	choD	1.1.3.6	COG2303	Cholesterol oxidase
NIAIBKDK_00890	CDS	579	lemA		COG1704	Protein LemA
NIAIBKDK_00891	CDS	690				hypothetical protein
NIAIBKDK_00892	CDS	726				hypothetical protein
NIAIBKDK_00893	CDS	672				hypothetical protein
NIAIBKDK_00894	CDS	105				hypothetical protein
NIAIBKDK_00895	CDS	186				hypothetical protein
NIAIBKDK_00896	CDS	282				hypothetical protein
NIAIBKDK_00897	CDS	1344	dapC_2	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
NIAIBKDK_00898	CDS	756	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NIAIBKDK_00899	CDS	387				hypothetical protein
NIAIBKDK_00900	CDS	750				ISL3 family transposase ISMsm4
NIAIBKDK_00901	CDS	1182			COG0327	GTP cyclohydrolase 1 type 2 
NIAIBKDK_00902	CDS	342				hypothetical protein
NIAIBKDK_00903	CDS	90				hypothetical protein
NIAIBKDK_00904	CDS	222				hypothetical protein
NIAIBKDK_00905	CDS	255				hypothetical protein
NIAIBKDK_00906	CDS	240				hypothetical protein
NIAIBKDK_00907	CDS	219				hypothetical protein
NIAIBKDK_00908	CDS	1938				hypothetical protein
NIAIBKDK_00909	CDS	945				hypothetical protein
NIAIBKDK_00910	CDS	951	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
NIAIBKDK_00911	CDS	303				hypothetical protein
NIAIBKDK_00912	CDS	1419	accD6_1	2.1.3.15	COG4799	Biotin-dependent acetyl-/propionyl-coenzyme A carboxylase beta6 subunit
NIAIBKDK_00913	CDS	1224	kasB	2.3.1.294	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NIAIBKDK_00914	CDS	246	acpM		COG0236	Meromycolate extension acyl carrier protein
NIAIBKDK_00915	CDS	972	fabH	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
NIAIBKDK_00916	CDS	1212				hypothetical protein
NIAIBKDK_00917	CDS	1026			COG3835	putative protein
NIAIBKDK_00918	CDS	1149	fadA6	2.3.1.16	COG0183	Steroid 3-ketoacyl-CoA thiolase FadA6
NIAIBKDK_00919	CDS	273	crgA			Cell division protein CrgA
NIAIBKDK_00920	CDS	729				hypothetical protein
NIAIBKDK_00921	CDS	1011				hypothetical protein
NIAIBKDK_00922	CDS	156				hypothetical protein
NIAIBKDK_00923	tRNA	76				tRNA-Phe(gaa)
NIAIBKDK_00924	CDS	855	pdxI	1.1.1.65	COG0667	Pyridoxine 4-dehydrogenase
NIAIBKDK_00925	CDS	492				hypothetical protein
NIAIBKDK_00926	CDS	168				hypothetical protein
NIAIBKDK_00927	CDS	627				hypothetical protein
NIAIBKDK_00928	CDS	552	pepQ	3.4.13.9		Xaa-Pro dipeptidase
NIAIBKDK_00929	CDS	558	efp		COG0231	Elongation factor P
NIAIBKDK_00930	CDS	444	nusB		COG0781	Transcription antitermination protein NusB
NIAIBKDK_00931	CDS	516				hypothetical protein
NIAIBKDK_00932	CDS	579	pyrR		COG2065	Bifunctional protein PyrR
NIAIBKDK_00933	CDS	939	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
NIAIBKDK_00934	CDS	1299	pyrC	3.5.2.3	COG0044	Dihydroorotase
NIAIBKDK_00935	CDS	1149	carA_2	6.3.5.5	COG0505	Carbamoyl phosphate synthase small chain
NIAIBKDK_00936	CDS	339				hypothetical protein
NIAIBKDK_00937	CDS	219				hypothetical protein
NIAIBKDK_00938	CDS	867				hypothetical protein
NIAIBKDK_00939	CDS	969	ykuT		COG0668	putative MscS family protein YkuT
NIAIBKDK_00940	CDS	1464				hypothetical protein
NIAIBKDK_00941	CDS	303	glbO		COG2346	Group 2 truncated hemoglobin GlbO
NIAIBKDK_00942	CDS	414				hypothetical protein
NIAIBKDK_00943	CDS	1671	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
NIAIBKDK_00944	CDS	162				hypothetical protein
NIAIBKDK_00945	CDS	708				hypothetical protein
NIAIBKDK_00946	CDS	1254				hypothetical protein
NIAIBKDK_00947	CDS	486				hypothetical protein
NIAIBKDK_00948	tRNA	74				tRNA-Lys(ttt)
NIAIBKDK_00949	CDS	363				hypothetical protein
NIAIBKDK_00950	CDS	321				hypothetical protein
NIAIBKDK_00951	CDS	1056	mca_1	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
NIAIBKDK_00952	CDS	510	greA		COG0782	Transcription elongation factor GreA
NIAIBKDK_00953	CDS	1251				hypothetical protein
NIAIBKDK_00954	CDS	489	aldR		COG1522	HTH-type transcriptional regulator AldR
NIAIBKDK_00955	CDS	315				hypothetical protein
NIAIBKDK_00956	CDS	804	drrB2			Daunorubicin resistance ABC transporter permease protein DrrB2
NIAIBKDK_00957	CDS	882	drrA2	7.6.2.2		Daunorubicin resistance ATP-binding protein DrrA2
NIAIBKDK_00958	CDS	261				hypothetical protein
NIAIBKDK_00959	CDS	801				hypothetical protein
NIAIBKDK_00960	CDS	411	mutT2	3.6.1.55	COG1051	Putative 8-oxo-dGTP diphosphatase 2
NIAIBKDK_00961	CDS	786				hypothetical protein
NIAIBKDK_00962	CDS	936				hypothetical protein
NIAIBKDK_00963	CDS	1191	mucR	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
NIAIBKDK_00964	tRNA	74				tRNA-Thr(ggt)
NIAIBKDK_00965	tRNA	77				tRNA-Met(cat)
NIAIBKDK_00966	CDS	165	rpmG1		COG0267	Large ribosomal subunit protein bL33A
NIAIBKDK_00967	CDS	462				hypothetical protein
NIAIBKDK_00968	CDS	444				hypothetical protein
NIAIBKDK_00969	CDS	1428				hypothetical protein
NIAIBKDK_00970	CDS	1284	aspC1	2.6.1.1	COG0436	Aspartate aminotransferase
NIAIBKDK_00971	tRNA	74				tRNA-Trp(cca)
NIAIBKDK_00972	CDS	996				hypothetical protein
NIAIBKDK_00973	CDS	450	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
NIAIBKDK_00974	CDS	219				putative protein
NIAIBKDK_00975	CDS	1926	ponA1		COG0744	Penicillin-binding protein 1A
NIAIBKDK_00976	CDS	1155	dapE_1	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
NIAIBKDK_00977	CDS	1266	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
NIAIBKDK_00978	CDS	294				hypothetical protein
NIAIBKDK_00979	CDS	225				hypothetical protein
NIAIBKDK_00980	CDS	987			COG3118	putative protein
NIAIBKDK_00981	CDS	1398	hcmA_1	5.4.99.64		2-hydroxyisobutanoyl-CoA mutase large subunit
NIAIBKDK_00982	CDS	579				hypothetical protein
NIAIBKDK_00983	CDS	774				hypothetical protein
NIAIBKDK_00984	CDS	720				hypothetical protein
NIAIBKDK_00985	CDS	528				hypothetical protein
NIAIBKDK_00986	CDS	939	menB_2	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
NIAIBKDK_00987	CDS	837				hypothetical protein
NIAIBKDK_00988	CDS	1131				hypothetical protein
NIAIBKDK_00989	CDS	1149		2.4.1.11	COG0297	Glycogen synthase
NIAIBKDK_00990	CDS	972				hypothetical protein
NIAIBKDK_00991	CDS	288				hypothetical protein
NIAIBKDK_00992	CDS	333				hypothetical protein
NIAIBKDK_00993	CDS	2913	ydiJ	1.1.99.39	COG0247	D-2-hydroxyglutarate dehydrogenase
NIAIBKDK_00994	CDS	516				hypothetical protein
NIAIBKDK_00995	CDS	165				hypothetical protein
NIAIBKDK_00996	CDS	921				hypothetical protein
NIAIBKDK_00997	CDS	246				hypothetical protein
NIAIBKDK_00998	CDS	882				hypothetical protein
NIAIBKDK_00999	CDS	2205	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
NIAIBKDK_01000	CDS	636	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NIAIBKDK_01001	CDS	813				hypothetical protein
NIAIBKDK_01002	CDS	300	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
NIAIBKDK_01003	CDS	1923	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
NIAIBKDK_01004	CDS	1548	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
NIAIBKDK_01005	CDS	444				hypothetical protein
NIAIBKDK_01006	CDS	297				hypothetical protein
NIAIBKDK_01007	CDS	1254	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
NIAIBKDK_01008	CDS	318				hypothetical protein
NIAIBKDK_01009	CDS	1164	dprA		COG0758	Putative DNA processing protein DprA
NIAIBKDK_01010	CDS	1518	comM		COG0606	Competence protein ComM
NIAIBKDK_01011	CDS	357				hypothetical protein
NIAIBKDK_01012	CDS	264				hypothetical protein
NIAIBKDK_01013	CDS	147				hypothetical protein
NIAIBKDK_01014	CDS	789	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
NIAIBKDK_01015	CDS	1284				hypothetical protein
NIAIBKDK_01016	CDS	423				hypothetical protein
NIAIBKDK_01017	CDS	2067	speE	2.5.1.16		Polyamine aminopropyltransferase
NIAIBKDK_01018	CDS	426				hypothetical protein
NIAIBKDK_01019	CDS	2340				hypothetical protein
NIAIBKDK_01020	CDS	2007				hypothetical protein
NIAIBKDK_01021	CDS	528	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NIAIBKDK_01022	CDS	309				hypothetical protein
NIAIBKDK_01023	CDS	705				hypothetical protein
NIAIBKDK_01024	CDS	717				hypothetical protein
NIAIBKDK_01025	CDS	753	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NIAIBKDK_01026	CDS	762	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NIAIBKDK_01027	CDS	780		1.1.1.47		Glucose 1-dehydrogenase
NIAIBKDK_01028	CDS	1200				hypothetical protein
NIAIBKDK_01029	CDS	750				hypothetical protein
NIAIBKDK_01030	CDS	615				hypothetical protein
NIAIBKDK_01031	CDS	216				hypothetical protein
NIAIBKDK_01032	CDS	1254	amaB_1	3.5.1.87		N-carbamoyl-L-amino acid amidohydrolase
NIAIBKDK_01033	CDS	738	inhA_2	4.2.1.103		Isonitrile hydratase
NIAIBKDK_01034	CDS	411				hypothetical protein
NIAIBKDK_01035	CDS	216				hypothetical protein
NIAIBKDK_01036	CDS	1284	bacE		COG2814	Putative bacilysin exporter BacE
NIAIBKDK_01037	CDS	564				hypothetical protein
NIAIBKDK_01038	CDS	1125	paaE_2	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
NIAIBKDK_01039	CDS	552	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
NIAIBKDK_01040	CDS	843				hypothetical protein
NIAIBKDK_01041	CDS	246				hypothetical protein
NIAIBKDK_01042	CDS	822	fabG_2	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
NIAIBKDK_01043	CDS	879	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
NIAIBKDK_01044	CDS	609	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
NIAIBKDK_01045	CDS	564				hypothetical protein
NIAIBKDK_01046	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
NIAIBKDK_01047	CDS	303				hypothetical protein
NIAIBKDK_01048	CDS	351				hypothetical protein
NIAIBKDK_01049	CDS	324				hypothetical protein
NIAIBKDK_01050	CDS	450				hypothetical protein
NIAIBKDK_01051	CDS	1425	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
NIAIBKDK_01052	CDS	210				hypothetical protein
NIAIBKDK_01053	CDS	2883	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
NIAIBKDK_01054	CDS	609			COG0789	putative HTH-type transcriptional regulator
NIAIBKDK_01055	CDS	486			COG1259	putative protein
NIAIBKDK_01056	CDS	753			COG0789	putative HTH-type transcriptional regulator
NIAIBKDK_01057	CDS	534				hypothetical protein
NIAIBKDK_01058	CDS	402	gcvH		COG0509	Glycine cleavage system H protein
NIAIBKDK_01059	CDS	756				hypothetical protein
NIAIBKDK_01060	CDS	357				hypothetical protein
NIAIBKDK_01061	CDS	861				hypothetical protein
NIAIBKDK_01062	CDS	684	clsA	2.7.8.41	COG0558	Cardiolipin synthase (CMP-forming)
NIAIBKDK_01063	CDS	225				hypothetical protein
NIAIBKDK_01064	CDS	561				hypothetical protein
NIAIBKDK_01065	CDS	1197	cwlM	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase CwlM
NIAIBKDK_01066	CDS	327	trxA			Thioredoxin
NIAIBKDK_01067	CDS	948	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NIAIBKDK_01068	CDS	594				hypothetical protein
NIAIBKDK_01069	CDS	606	sigM		COG1595	ECF RNA polymerase sigma factor SigM
NIAIBKDK_01070	CDS	1908				hypothetical protein
NIAIBKDK_01071	CDS	1179	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NIAIBKDK_01072	CDS	1125	dnaN		COG0592	Beta sliding clamp
NIAIBKDK_01073	CDS	966		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
NIAIBKDK_01074	CDS	1176	recF		COG1195	DNA replication and repair protein RecF
NIAIBKDK_01075	CDS	459				hypothetical protein
NIAIBKDK_01076	CDS	810	bioC_2	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
NIAIBKDK_01077	CDS	588				hypothetical protein
NIAIBKDK_01078	CDS	888				hypothetical protein
NIAIBKDK_01079	CDS	1014	sbnB	1.5.1.51	COG2423	N-((2S)-2-amino-2-carboxyethyl)-L-glutamate dehydrogenase
NIAIBKDK_01080	CDS	1482	hutH_1	4.3.1.3		Histidine ammonia-lyase
NIAIBKDK_01081	CDS	510				hypothetical protein
NIAIBKDK_01082	CDS	306				hypothetical protein
NIAIBKDK_01083	CDS	696	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NIAIBKDK_01084	CDS	975	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
NIAIBKDK_01085	CDS	1005	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
NIAIBKDK_01086	CDS	630				hypothetical protein
NIAIBKDK_01087	CDS	714				hypothetical protein
NIAIBKDK_01088	CDS	354	amn	3.2.2.4	COG0775	AMP nucleosidase
NIAIBKDK_01089	CDS	555				hypothetical protein
NIAIBKDK_01090	CDS	240				hypothetical protein
NIAIBKDK_01091	CDS	453				hypothetical protein
NIAIBKDK_01092	CDS	891				hypothetical protein
NIAIBKDK_01093	CDS	1143				hypothetical protein
NIAIBKDK_01094	CDS	471				hypothetical protein
NIAIBKDK_01095	CDS	249				hypothetical protein
NIAIBKDK_01096	CDS	441				hypothetical protein
NIAIBKDK_01097	CDS	837	dapC_3	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
NIAIBKDK_01098	CDS	723				hypothetical protein
NIAIBKDK_01099	CDS	609				hypothetical protein
NIAIBKDK_01100	CDS	141	cdsA	2.7.7.41	COG4589	Phosphatidate cytidylyltransferase
NIAIBKDK_01101	CDS	600				hypothetical protein
NIAIBKDK_01102	CDS	825				hypothetical protein
NIAIBKDK_01103	CDS	615				hypothetical protein
NIAIBKDK_01104	CDS	1518	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
NIAIBKDK_01105	CDS	420				hypothetical protein
NIAIBKDK_01106	CDS	1044		1.-.-.-	COG2141	Putative coenzyme F420-dependent oxidoreductase
NIAIBKDK_01107	CDS	519				hypothetical protein
NIAIBKDK_01108	CDS	1137				hypothetical protein
NIAIBKDK_01109	CDS	579				hypothetical protein
NIAIBKDK_01110	CDS	777	ped	1.1.1.311	COG1028	(S)-1-Phenylethanol dehydrogenase
NIAIBKDK_01111	CDS	594				hypothetical protein
NIAIBKDK_01112	CDS	360				hypothetical protein
NIAIBKDK_01113	CDS	498				hypothetical protein
NIAIBKDK_01114	CDS	477				hypothetical protein
NIAIBKDK_01115	CDS	795				hypothetical protein
NIAIBKDK_01116	CDS	384				hypothetical protein
NIAIBKDK_01117	CDS	156				hypothetical protein
NIAIBKDK_01118	CDS	486				hypothetical protein
NIAIBKDK_01119	CDS	630	rimP			Ribosome maturation factor RimP
NIAIBKDK_01120	CDS	1032	nusA		COG0195	Transcription termination/antitermination protein NusA
NIAIBKDK_01121	CDS	1596				hypothetical protein
NIAIBKDK_01122	CDS	507				hypothetical protein
NIAIBKDK_01123	CDS	744	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
NIAIBKDK_01124	CDS	255				hypothetical protein
NIAIBKDK_01125	CDS	246				hypothetical protein
NIAIBKDK_01126	CDS	333	moaE2_1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
NIAIBKDK_01127	CDS	546	nboR_1	1.1.1.328		Nicotine blue oxidoreductase
NIAIBKDK_01128	CDS	2175				hypothetical protein
NIAIBKDK_01129	CDS	2139	dpp5_1	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
NIAIBKDK_01130	CDS	630	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
NIAIBKDK_01131	CDS	456				hypothetical protein
NIAIBKDK_01132	CDS	585				hypothetical protein
NIAIBKDK_01133	CDS	585				hypothetical protein
NIAIBKDK_01134	CDS	183	rpmD_1		COG1841	Large ribosomal subunit protein uL30
NIAIBKDK_01135	CDS	600	rpsE_1		COG0098	Small ribosomal subunit protein uS5
NIAIBKDK_01136	CDS	384	rplR_1		COG0256	Large ribosomal subunit protein uL18
NIAIBKDK_01137	CDS	543	rplF_1		COG0097	Large ribosomal subunit protein uL6
NIAIBKDK_01138	CDS	381	rpsH_1		COG0096	Small ribosomal subunit protein uS8
NIAIBKDK_01139	CDS	747				hypothetical protein
NIAIBKDK_01140	CDS	771		1.-.-.-	COG1028	putative oxidoreductase
NIAIBKDK_01141	CDS	1314	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
NIAIBKDK_01142	CDS	735				hypothetical protein
NIAIBKDK_01143	CDS	363	nuoA	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit A
NIAIBKDK_01144	CDS	1329	menJ	1.3.99.38	COG0644	Menaquinone reductase
NIAIBKDK_01145	CDS	1449				hypothetical protein
NIAIBKDK_01146	CDS	291				hypothetical protein
NIAIBKDK_01147	CDS	993				hypothetical protein
NIAIBKDK_01148	CDS	339				hypothetical protein
NIAIBKDK_01149	CDS	924	egtUBC		COG1174	Ergothioneine transporter EgtUBC
NIAIBKDK_01150	CDS	231				hypothetical protein
NIAIBKDK_01151	CDS	606	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
NIAIBKDK_01152	CDS	1269				hypothetical protein
NIAIBKDK_01153	CDS	960	mdh	1.1.1.37		Malate dehydrogenase
NIAIBKDK_01154	CDS	288				hypothetical protein
NIAIBKDK_01155	CDS	1407			COG4867	putative protein
NIAIBKDK_01156	CDS	546				hypothetical protein
NIAIBKDK_01157	CDS	339				hypothetical protein
NIAIBKDK_01158	CDS	1134	metB_1	2.5.1.48	COG0626	Cystathionine gamma-synthase
NIAIBKDK_01159	CDS	1359				hypothetical protein
NIAIBKDK_01160	CDS	849				hypothetical protein
NIAIBKDK_01161	CDS	4128	eccC		COG1674	ESX secretion system protein EccC
NIAIBKDK_01162	CDS	414				hypothetical protein
NIAIBKDK_01163	CDS	345				hypothetical protein
NIAIBKDK_01164	CDS	291				hypothetical protein
NIAIBKDK_01165	CDS	462				hypothetical protein
NIAIBKDK_01166	CDS	1371	cbs	4.2.1.22	COG0031	putative cystathionine beta-synthase
NIAIBKDK_01167	CDS	1011				hypothetical protein
NIAIBKDK_01168	CDS	792		3.1.-.-	COG2755	GDSL-like esterase
NIAIBKDK_01169	CDS	1221	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
NIAIBKDK_01170	CDS	519				hypothetical protein
NIAIBKDK_01171	CDS	1422				hypothetical protein
NIAIBKDK_01172	CDS	1662				hypothetical protein
NIAIBKDK_01173	CDS	591				hypothetical protein
NIAIBKDK_01174	CDS	1440	merA_2	1.16.1.1		Mercuric reductase
NIAIBKDK_01175	CDS	333		2.8.1.-	COG0607	Sulfurtransferase
NIAIBKDK_01176	CDS	966	pip	3.4.11.5		Proline iminopeptidase
NIAIBKDK_01177	CDS	261				hypothetical protein
NIAIBKDK_01178	CDS	1389		1.1.1.38		NAD-dependent malic enzyme
NIAIBKDK_01179	CDS	411	rplR_2		COG0256	Large ribosomal subunit protein uL18
NIAIBKDK_01180	CDS	540	rplF_2		COG0097	Large ribosomal subunit protein uL6
NIAIBKDK_01181	CDS	408	rpsH_2		COG0096	Small ribosomal subunit protein uS8
NIAIBKDK_01182	CDS	186	rpsZ		COG0199	Small ribosomal subunit protein uS14B
NIAIBKDK_01183	CDS	582	rplE		COG0094	Large ribosomal subunit protein uL5
NIAIBKDK_01184	CDS	180	rplX		COG0198	Large ribosomal subunit protein uL24
NIAIBKDK_01185	CDS	219				hypothetical protein
NIAIBKDK_01186	CDS	654	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
NIAIBKDK_01187	CDS	837				hypothetical protein
NIAIBKDK_01188	CDS	336				hypothetical protein
NIAIBKDK_01189	CDS	273				hypothetical protein
NIAIBKDK_01190	CDS	888				hypothetical protein
NIAIBKDK_01191	CDS	1053	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
NIAIBKDK_01192	CDS	627	nboR_2	1.1.1.328		Nicotine blue oxidoreductase
NIAIBKDK_01193	CDS	375				hypothetical protein
NIAIBKDK_01194	CDS	237				hypothetical protein
